concept_id,concept_name,concept_code,vocabulary_id
745910,adalimumab-fkjp 50 MG/ML Prefilled Syringe,2640413,RxNorm
745914,adalimumab-bwwd 50 MG/ML Injection,2640420,RxNorm
745918,adalimumab-bwwd 100 MG/ML Prefilled Syringe,2640426,RxNorm
745921,adalimumab-bwwd 100 MG/ML Auto-Injector,2640431,RxNorm
745925,adalimumab-aacf 50 MG/ML Prefilled Syringe,2640852,RxNorm
745931,adalimumab-aacf 50 MG/ML Auto-Injector,2640860,RxNorm
745940,capsaicin 0.00025 MG/MG / menthol 0.1 MG/MG / methyl salicylate 0.1 MG/MG / methylnicotinate 0.0025 MG/MG Medicated Patch,2640874,RxNorm
745943,spectinomycin 100 MG/ML Injectable Solution,2640877,RxNorm
745949,adalimumab-adbm 50 MG/ML Prefilled Syringe,2640884,RxNorm
745955,adalimumab-adbm 50 MG/ML Auto-Injector,2640896,RxNorm
745965,magnesium sulfate 900 MG / polyethylene glycol 3350 179000 MG / potassium chloride 1120 MG / sodium chloride 500 MG / sodium sulfate 7300 MG Powder for Oral Solution,2641142,RxNorm
745966,camphor 0.096 MG/MG / capsaicin 0.0025 MG/MG / menthol 0.078 MG/MG Medicated Patch,2641166,RxNorm
745968,salicylic acid 12 MG/ML Topical Lotion,2641586,RxNorm
745976,ritlecitinib 50 MG Oral Capsule,2641601,RxNorm
745989,valoctocogene roxaparvovec-rvox 20000000000000 VECTOR-GENOMES/ML Injection,2641615,RxNorm
745999,influenza A virus A/Darwin/6/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Prefi...,2641627,RxNorm
746006,influenza A virus A/Darwin/9/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Prefi...,2641635,RxNorm
746014,adalimumab-adaz 100 MG/ML Prefilled Syringe,2641645,RxNorm
746020,adalimumab-adaz 100 MG/ML Auto-Injector,2641656,RxNorm
746028,delandistrogene moxeparvovec-rokl 13300000000000 VECTOR-GENOMES/ML Injection,2641680,RxNorm
746044,influenza A virus A/Darwin/11/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Georgia/12/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Singapore/INFTT-16-0610/2016 antigen 0.03 MG/ML / influenza B virus B/Singapore/WUH4618/2021 antigen 0.03...,2641879,RxNorm
746050,influenza A virus A/Darwin/11/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Georgia/12/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Singapore/INFTT-16-0610/2016 antigen 0.03 MG/ML / influenza B virus B/Singapore/WUH4618/2021 antigen 0.03...,2641886,RxNorm
746062,"respiratory syncytial virus pre-fusion F protein, A, recombinant, stabilized 0.12 MG/ML / respiratory syncytial virus pre-fusion F protein, B, recombinant, stabilized 0.12 MG/ML Injection",2642143,RxNorm
746075,influenza A virus A/Darwin/9/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectabl...,2642194,RxNorm
746081,influenza A virus A/Darwin/9/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Prefilled...,2642201,RxNorm
746084,menthol 0.135 MG/MG / methyl salicylate 0.3 MG/MG Topical Ointment,2642205,RxNorm
746094,glycerin 144 MG/ML / lidocaine 50 MG/ML / petrolatum 150 MG/ML / phenylephrine hydrochloride 2.5 MG/ML Rectal Cream,2642220,RxNorm
746099,donislecel-jujn 2500 EIN/ML Injection,2642265,RxNorm
746110,menthol 0.0044 MG/MG / petrolatum 0.53 MG/MG / zinc oxide 0.206 MG/MG Paste,2642278,RxNorm
746119,rozanolixizumab-noli 140 MG/ML Injection,2642289,RxNorm
746128,influenza A virus A/Darwin/9/2021 (H3N2) antigen 0.0857 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.0857 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.0857 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.0857 MG/ML P...,2642304,RxNorm
746132,influenza A virus A/Darwin/6/2021 (H3N2) antigen 0.09 MG/ML / influenza A virus A/West Virginia/30/2022 (H1N1) antigen 0.09 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/ML Pr...,2642310,RxNorm
746153,influenza A virus A/Darwin/6/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injec...,2642355,RxNorm
746160,nirsevimab-alip 100 MG/ML Prefilled Syringe,2642407,RxNorm
746173,afoxolaner 150 MG / moxidectin 0.72 MG / pyrantel pamoate 300 MG Chewable Tablet,2642684,RxNorm
746184,afoxolaner 18.75 MG / moxidectin 0.09 MG / pyrantel pamoate 37.5 MG Chewable Tablet,2642695,RxNorm
746190,afoxolaner 37.5 MG / moxidectin 0.18 MG / pyrantel pamoate 75 MG Chewable Tablet,2642705,RxNorm
746196,afoxolaner 75 MG / moxidectin 0.36 MG / pyrantel pamoate 150 MG Chewable Tablet,2642711,RxNorm
746231,quizartinib 17.7 MG Oral Tablet,2643054,RxNorm
746239,quizartinib 26.5 MG Oral Tablet,2643062,RxNorm
746249,oclacitinib 16 MG Chewable Tablet,2643176,RxNorm
746255,oclacitinib 3.6 MG Chewable Tablet,2643182,RxNorm
746259,oclacitinib 5.4 MG Chewable Tablet,2643186,RxNorm
746274,"coagulation factor IX, human-lans 1 UNT / coagulation factor X, human-lans 1 UNT / factor VII, human-lans 1 UNT / protein C, human-lans 1 UNT / protein S, human-lans 1 UNT / prothrombin, human-lans 1 UNT Injection",2643204,RxNorm
746292,palifermin 5.16 MG Injection,2643434,RxNorm
746303,menthol 27.5 MG/ML Topical Cream,2643471,RxNorm
746305,capsaicin 0.3 MG/ML / menthol 10 MG/ML / methyl salicylate 100 MG/ML Topical Cream,2644111,RxNorm
746306,dimethicone 18 MG/ML / zinc oxide 20 MG/ML Topical Cream,2644139,RxNorm
746314,tirzepatide 15 MG/ML Injection,2644397,RxNorm
746317,tirzepatide 10 MG/ML Injection,2644402,RxNorm
746319,tirzepatide 5 MG/ML Injection,2644406,RxNorm
746321,tirzepatide 30 MG/ML Injection,2644410,RxNorm
746323,tirzepatide 25 MG/ML Injection,2644414,RxNorm
746325,tirzepatide 20 MG/ML Injection,2644418,RxNorm
746332,cyclophosphamide 500 MG/ML Injection,2644739,RxNorm
746333,nadofaragene firadenovec-vncg 15000000000 VIRAL-PARTICLES/ML Topical Suspension,2644440,RxNorm
746345,talquetamab-tgvs 2 MG/ML Injection,2644453,RxNorm
746352,talquetamab-tgvs 40 MG/ML Injection,2644462,RxNorm
746360,lotilaner 2.5 MG/ML Ophthalmic Solution,2644507,RxNorm
746370,somatrogon-ghla 20 MG/ML Pen Injector,2644518,RxNorm
746377,somatrogon-ghla 50 MG/ML Pen Injector,2644527,RxNorm
746381,acetaminophen 32 MG/ML / dextromethorphan hydrobromide 0.5 MG/ML / guaifenesin 10 MG/ML Oral Suspension,2644702,RxNorm
746389,zinc oxide 150 MG/ML Medicated Pad,2644767,RxNorm
746396,elranatamab-bcmm 40 MG/ML Injection,2644886,RxNorm
746404,influenza A virus A/Norway/16606/2021 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Norway/31694/2022 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Austria/1359417/2021 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 ant...,2645086,RxNorm
746412,acetaminophen 10 MG/ML / chlorpheniramine maleate 0.125 MG/ML Oral Solution,2645106,RxNorm
746418,avacincaptad pegol 20 MG/ML Injection,2645113,RxNorm
746425,histamine dihydrochloride 0.4 MG/ML Topical Cream,2645121,RxNorm
746435,dextromethorphan hydrobromide 20 MG / pheniramine maleate 20 MG / phenylephrine hydrochloride 10 MG Powder for Oral Solution,2645194,RxNorm
746441,abiraterone acetate 500 MG / niraparib 50 MG Oral Tablet,2645244,RxNorm
746448,abiraterone acetate 500 MG / niraparib 100 MG Oral Tablet,2645251,RxNorm
746454,aflibercept 114 MG/ML Injection,2645306,RxNorm
746458,adalimumab-atto 100 MG/ML Prefilled Syringe,2663902,RxNorm
746461,adalimumab-atto 100 MG/ML Auto-Injector,2663909,RxNorm
746464,omalizumab 150 MG/ML Auto-Injector,2663921,RxNorm
746469,chlorhexidine gluconate 20 MG/ML / hydrocortisone 5 MG/ML / ketoconazole 10 MG/ML Topical Spray,2663929,RxNorm
746476,zinc oxide 150 MG/ML Topical Spray,2663937,RxNorm
746482,pozelimab-bbfg 200 MG/ML Injection,2663946,RxNorm
746494,palovarotene 1 MG Oral Capsule,2663960,RxNorm
746502,palovarotene 1.5 MG Oral Capsule,2663968,RxNorm
746506,palovarotene 10 MG Oral Capsule,2663972,RxNorm
746510,palovarotene 2.5 MG Oral Capsule,2663976,RxNorm
746514,palovarotene 5 MG Oral Capsule,2663980,RxNorm
746524,menthol 0.05 MG/MG Topical Ointment,2664060,RxNorm
746527,menthol 2.5 MG / pectin 7 MG Oral Lozenge,2664063,RxNorm
746529,fosaprepitant 3 MG/ML Injection,2664066,RxNorm
746538,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 OMICRON (XBB.1.5) 0.1 MG/ML Injection",2664730,RxNorm
746540,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 OMICRON (XBB.1.5) 0.1 MG/ML Prefilled Syringe",2664741,RxNorm
746548,BX Rating tacrolimus 1 MG Oral Capsule,2665162,RxNorm
746555,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 OMICRON (XBB.1.5) 0.01 MG/ML Injectable Suspension",2664829,RxNorm
746557,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 OMICRON (XBB.1.5) 0.0333 MG/ML Injection",2664833,RxNorm
746560,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 OMICRON (XBB.1.5) 0.1 MG/ML Prefilled Syringe",2664838,RxNorm
746563,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 OMICRON (XBB.1.5) 0.1 MG/ML Injection",2664844,RxNorm
746566,meropenem 2000 MG Injection,2664894,RxNorm
746572,motixafortide 62 MG Injection,2664901,RxNorm
746587,durlobactam 1000 MG / sulbactam 1000 MG Injection,2665012,RxNorm
746595,sodium monofluorophosphate 0.00758 MG/MG Toothpaste,2665125,RxNorm
746598,BX Rating tacrolimus 0.5 MG Oral Capsule,2665161,RxNorm
746599,BX Rating tacrolimus 5 MG Oral Capsule,2665163,RxNorm
746606,momelotinib 100 MG Oral Tablet,2665210,RxNorm
746614,momelotinib 150 MG Oral Tablet,2665218,RxNorm
746618,momelotinib 200 MG Oral Tablet,2665222,RxNorm
746621,potassium chloride 10 MEQ Powder for Oral Solution,2665269,RxNorm
746636,sulfur 0.06 MG/MG Medicated Bar Soap,2665285,RxNorm
746644,emapalumab-lzsg 25 MG/ML Injection,2665326,RxNorm
746662,adalimumab-adaz 50 MG/ML Auto-Injector,2665420,RxNorm
746665,adalimumab-adaz 50 MG/ML Prefilled Syringe,2665425,RxNorm
746667,cholecalciferol 0.075 MG / folic acid 1 MG Oral Capsule,2665428,RxNorm
746680,camphor 35 MG/ML / menthol 45 MG/ML / methyl salicylate 100 MG/ML Topical Spray,2665618,RxNorm
746681,camphor 0.035 MG/MG / menthol 0.045 MG/MG / methyl salicylate 0.1 MG/MG Medicated Patch,2665619,RxNorm
746697,velagliflozin 15 MG/ML Oral Solution,2665886,RxNorm
746711,dimethicone 0.13 MG/MG / petrolatum 0.419 MG/MG Topical Ointment,2665902,RxNorm
746714,albuterol 0.09 MG/ACTUAT / budesonide 0.08 MG/ACTUAT Metered Dose Inhaler,2665907,RxNorm
746721,atipamezole hydrochloride 5 MG/ML Injectable Solution,2665917,RxNorm
746749,"SARS-CoV-2 (COVID-19) vaccine, protein NVX-CoV2601 0.01 MG/ML Injectable Suspension",2666313,RxNorm
746751,physostigmine salicylate 0.4 MG/ML Injection,2666368,RxNorm
746767,vedolizumab 159 MG/ML Prefilled Syringe,2667333,RxNorm
746772,vedolizumab 159 MG/ML Auto-Injector,2667340,RxNorm
746777,secukinumab 25 MG/ML Injection,2667420,RxNorm
746782,miglustat 65 MG Oral Capsule,2667426,RxNorm
746794,cipaglucosidase alfa-atga 105 MG Injection,2667440,RxNorm
746802,capsaicin 0.00025 MG/MG / lidocaine 0.0475 MG/MG Medicated Patch,2667457,RxNorm
746803,lidocaine hydrochloride 50 MG/ML / menthol 30 MG/ML Topical Spray,2667468,RxNorm
746804,calcium carbonate 200 MG Oral Lozenge,2667489,RxNorm
746808,metronidazole 100 MG/ML Oral Suspension,2667642,RxNorm
746816,micafungin 1 MG/ML Injection,2667651,RxNorm
746818,dibasic potassium phosphate 236 MG/ML / monobasic potassium phosphate 224 MG/ML Injectable Solution,2667657,RxNorm
746829,treprostinil 0.1 MG/ML Injectable Solution,2667748,RxNorm
746833,treprostinil 0.2 MG/ML Injectable Solution,2667752,RxNorm
746837,treprostinil 0.4 MG/ML Injectable Solution,2667756,RxNorm
746841,camphor 0.04 MG/MG / menthol 0.16 MG/MG / methyl salicylate 0.49 MG/MG Topical Ointment,2667813,RxNorm
746843,propylene glycol 7 MG/ML Ophthalmic Solution,2667815,RxNorm
746847,benzocaine 150 MG/ML / isopropyl alcohol 0.71 ML/ML / menthol 10 MG/ML Medicated Pad,2667820,RxNorm
746857,ferrous sulfate 137 MG Extended Release Oral Tablet,2667850,RxNorm
746872,benzalkonium chloride 1.3 MG/ML / lidocaine hydrochloride 40 MG/ML Medicated Pad,2667922,RxNorm
746876,menthol 0.018 MG/MG Topical Ointment,2667937,RxNorm
746879,petrolatum 300 MG/ML / zinc oxide 100 MG/ML Topical Spray,2667940,RxNorm
746880,baclofen 2 MG/ML Oral Solution,2667941,RxNorm
746898,praziquantel 34 MG Chewable Tablet,2668044,RxNorm
746905,etrasimod 2 MG Oral Tablet,2668051,RxNorm
746912,petrolatum 780 MG/ML / zinc oxide 76 MG/ML Rectal Cream,2668058,RxNorm
746916,adalimumab-afzb 50 MG/ML Auto-Injector,2668065,RxNorm
746922,adalimumab-afzb 50 MG/ML Prefilled Syringe,2668075,RxNorm
746929,bimekizumab-bkzx 160 MG/ML Prefilled Syringe,2668087,RxNorm
746936,bimekizumab-bkzx 160 MG/ML Auto-Injector,2668100,RxNorm
746939,aspirin 81 MG Oral Powder,2668107,RxNorm
746940,adalimumab-afzb 50 MG/ML Injection,2668110,RxNorm
746945,glycopyrrolate 0.85 MG Disintegrating Oral Tablet,2668158,RxNorm
746949,oxaprozin 300 MG Oral Capsule,2668162,RxNorm
746961,camphor 0.05 MG/MG / Eucalyptus oil 0.013 MG/MG / menthol 0.028 MG/MG Topical Ointment,2668188,RxNorm
746962,camphor 0.04 MG/MG / methyl salicylate 0.1 MG/MG Topical Ointment,2668189,RxNorm
746969,adapalene 0.0015 MG/MG / benzoyl peroxide 0.031 MG/MG / clindamycin phosphate 0.012 MG/MG Topical Gel,2668198,RxNorm
746976,acetaminophen 500 MG Granules for Oral Solution,2668206,RxNorm
746982,mirikizumab-mrkz 20 MG/ML Injection,2668392,RxNorm
746990,mirikizumab-mrkz 100 MG/ML Auto-Injector,2668406,RxNorm
746998,methyl salicylate 400 MG/ML Topical Cream,2668420,RxNorm
747006,chlorhexidine acetate 0.003 MG/MG / salicylic acid 0.15 MG/MG Topical Ointment,2668431,RxNorm
747008,minoxidil 0.05 MG/MG Topical Gel,2668433,RxNorm
747034,entrectinib 50 MG Oral Pellet,2668595,RxNorm
747041,hexylresorcinol 0.001 MG/MG Topical Ointment,2668602,RxNorm
747043,allantoin 0.006 MG/MG Topical Ointment,2668900,RxNorm
747057,toripalimab-tpzi 40 MG/ML Injection,2669414,RxNorm
747064,tenapanor 10 MG Oral Tablet,2669440,RxNorm
747072,tenapanor 20 MG Oral Tablet,2669448,RxNorm
747075,tenapanor 30 MG Oral Tablet,2669452,RxNorm
747092,amylase 252600 UNT / lipase 60000 UNT / protease 189600 UNT Delayed Release Oral Capsule,2669470,RxNorm
747100,diclofenac sodium 0.012 MG/MG / lidocaine 0.04 MG/MG / menthol 0.05 MG/MG Medicated Patch,2669480,RxNorm
747109,ketoconazole 1 MG/ML / salicylic acid 1.5 MG/ML Otic Solution,2669490,RxNorm
747111,vonoprazan 10 MG Oral Tablet,2669507,RxNorm
747123,fluralaner 280 MG/ML Topical Solution,2669519,RxNorm
747129,camphor 0.005 MG/MG / levomenthol 0.004 MG/MG / methyl salicylate 0.008 MG/MG Medicated Patch,2669659,RxNorm
747131,bosutinib 100 MG Oral Capsule,2669663,RxNorm
747133,bosutinib 50 MG Oral Capsule,2669665,RxNorm
747153,menthol 0.051 MG/MG Topical Gel,2669723,RxNorm
747157,afoxolaner 9.375 MG / moxidectin 0.045 MG / pyrantel pamoate 18.75 MG Chewable Tablet,2669727,RxNorm
747172,vamorolone 40 MG/ML Oral Suspension,2669804,RxNorm
747185,zuranolone 20 MG Oral Capsule,2669910,RxNorm
747193,zuranolone 25 MG Oral Capsule,2669918,RxNorm
747197,zuranolone 30 MG Oral Capsule,2669922,RxNorm
747205,capivasertib 160 MG Oral Tablet,2669972,RxNorm
747213,capivasertib 200 MG Oral Tablet,2669980,RxNorm
747220,salicylic acid 0.12 MG/MG Medicated Patch,2670162,RxNorm
747224,crizotinib 150 MG Oral Pellet,2670166,RxNorm
747230,crizotinib 20 MG Oral Pellet,2670172,RxNorm
747234,crizotinib 50 MG Oral Pellet,2670176,RxNorm
747242,fruquintinib 1 MG Oral Capsule,2670184,RxNorm
747250,fruquintinib 5 MG Oral Capsule,2670196,RxNorm
747257,zinc gluconate 15 MG/ML Oral Spray,2670204,RxNorm
747259,Eucalyptus oil 0.05 MG/MG / menthol 0.1 MG/MG Medicated Patch,2670206,RxNorm
747265,"ADAMTS13, recombinant-krhn 1500 UNT Injection",2670293,RxNorm
747279,"ADAMTS13, recombinant-krhn 500 UNT Injection",2670311,RxNorm
747286,tramadol hydrochloride 25 MG Oral Tablet,2670390,RxNorm
747287,menthol 0.035 MG/MG / methyl salicylate 0.1 MG/MG Topical Ointment,2670391,RxNorm
747288,camphor 0.035 MG/MG / menthol 0.03 MG/MG / methyl salicylate 0.1 MG/MG Topical Ointment,2670392,RxNorm
747312,"heparin sodium, porcine 1000 UNT/ML / taurolidine 13.5 MG/ML Injection",2670462,RxNorm
747318,dextromethorphan hydrobromide 0.333 MG/ML / guaifenesin 6.67 MG/ML Oral Solution,2670470,RxNorm
747324,choline salicylate 29 MG/ML / dextromethorphan hydrobromide 0.667 MG/ML / guaifenesin 6.67 MG/ML Oral Solution,2670541,RxNorm
747329,choline salicylate 29 MG/ML / guaifenesin 6.67 MG/ML Oral Solution,2670549,RxNorm
747337,Neisseria meningitidis serogroup A capsular polysaccharide tetanus toxoid protein conjugate vaccine 0.01 MG/ML / Neisseria meningitidis serogroup B recombinant LP2086 A05 protein variant antigen 0.12 MG/ML / Neisseria meningitidis serogroup B recombina...,2670560,RxNorm
747343,acetaminophen 500 MG / dextromethorphan hydrobromide 20 MG Powder for Oral Solution,2670598,RxNorm
747346,lidocaine hydrochloride 50 MG/ML Topical Solution,2670601,RxNorm
747347,ferrous sulfate 175 MG / folic acid 1 MG Oral Tablet,2670602,RxNorm
747355,nirogacestat 50 MG Oral Tablet,2670637,RxNorm
747367,repotrectinib 40 MG Oral Capsule,2670649,RxNorm
747377,efbemalenograstim alfa-vuxw 20 MG/ML Prefilled Syringe,2670663,RxNorm
747384,acetaminophen 650 MG / diphenhydramine hydrochloride 25 MG Powder for Oral Solution,2670677,RxNorm
747385,acetaminophen 650 MG / dextromethorphan hydrobromide 20 MG Powder for Oral Solution,2670678,RxNorm
747387,vasopressin (USP) 1 UNT/ML Injection,2670681,RxNorm
747391,pregabalin 50 MG/ML Oral Solution,2671054,RxNorm
747404,iptacopan 200 MG Oral Capsule,2671074,RxNorm
747416,cholecalciferol 0.125 MG / levomefolate calcium 1 MG Oral Tablet,2671090,RxNorm
747423,dextromethorphan hydrobromide 1.2 MG/ML / guaifenesin 26.4 MG/ML Oral Solution,2671189,RxNorm
747425,petrolatum 0.507 MG/MG / zinc oxide 0.4 MG/MG Paste,2671191,RxNorm
747434,phenobarbital sodium 130 MG/ML Injection,2671205,RxNorm
747436,phenobarbital sodium 65 MG/ML Injection,2671208,RxNorm
747449,hydrocortisone 6.67 MG/ML / tolnaftate 10 MG/ML Topical Solution,2671298,RxNorm
747461,chlophedianol hydrochloride 2.5 MG/ML / dexchlorpheniramine maleate 0.2 MG/ML Oral Solution,2671454,RxNorm
747463,methotrexate 2 MG/ML Oral Solution,2671456,RxNorm
747473,sodium citrate 460 MG Powder for Oral Solution,2671573,RxNorm
747480,benzalkonium chloride 0.9 MG/ML Medicated Pad,2671580,RxNorm
747503,exagamglogene autotemcel 13000000 CELLS/ML Injection,2671672,RxNorm
747510,roflumilast 3 MG/ML Topical Foam,2671682,RxNorm
747514,penicillin G benzathine 1200000 UNT Injection,2671687,RxNorm
747521,penicillin G benzathine 2400000 UNT Injection,2671695,RxNorm
747525,diphenhydramine hydrochloride 16.7 MG/ML Oral Solution,2671699,RxNorm
40131465,Dextromethorphan 0.1 MG/ML / Pheniramine 0.1 MG/ML / Phenylephrine 0.05 MG/ML Oral Solution,617558,RxNorm
19135123,Dextromethorphan 0.083 MG/ML / Pheniramine 0.083 MG/ML / Phenylephrine 0.0417 MG/ML Oral Solution,846054,RxNorm
40224178,amlodipine 5 MG / hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,1000001,RxNorm
40224720,dimethicone 100 MG/ML / miconazole nitrate 20 MG/ML / zinc oxide 100 MG/ML Topical Spray,1000009,RxNorm
40225700,whole wheat allergenic extract 50 MG/ML Injectable Solution,1000013,RxNorm
40225690,western wheatgrass pollen extract 10000 UNT/ML Injectable Solution,1000015,RxNorm
40224845,methenamine mandelate 100 MG/ML Oral Suspension,1000024,RxNorm
40224843,methenamine hippurate 1000 MG Oral Capsule,1000025,RxNorm
40224846,methenamine mandelate 250 MG Oral Tablet,1000026,RxNorm
40224847,methenamine mandelate 300 MG / sodium phosphate 500 MG Oral Tablet,1000027,RxNorm
40224848,methenamine mandelate 350 MG / sodium phosphate 200 MG Oral Tablet,1000028,RxNorm
40224849,methenamine mandelate 500 MG / Phenazopyridine 50 MG Oral Tablet,1000029,RxNorm
40224850,"methenamine mandelate 500 MG / sodium phosphate, monobasic 250 MG Oral Tablet",1000030,RxNorm
40224875,doxepin 10 MG Oral Capsule,1000048,RxNorm
40224881,doxepin 10 MG/ML Oral Solution,1000054,RxNorm
40224885,doxepin 100 MG Oral Capsule,1000058,RxNorm
40224891,doxepin 150 MG Oral Capsule,1000064,RxNorm
40224897,doxepin 25 MG Oral Capsule,1000070,RxNorm
40224903,doxepin 50 MG Oral Capsule,1000076,RxNorm
40224161,alcaftadine 2.5 MG/ML Ophthalmic Solution,1000085,RxNorm
40224909,doxepin hydrochloride 50 MG/ML Topical Cream,1000091,RxNorm
40224915,doxepin 75 MG Oral Capsule,1000097,RxNorm
40224765,incobotulinumtoxinA 200 UNT Injection,1000107,RxNorm
40224789,medroxyprogesterone acetate 10 MG Oral Tablet,1000114,RxNorm
40224831,medroxyprogesterone acetate 400 MG/ML Injectable Suspension,1000131,RxNorm
