concept_id,concept_name,concept_code,vocabulary_id
746523,corn leaf extract,2664059,RxNorm
746525,"poly(DL-lactic-co-glycolic acid), (75:25; 20000 MW)",2664061,RxNorm
746526,pentaerythrityl stearate,2664062,RxNorm
746535,C9-12 alkane,2664491,RxNorm
746558,molybdenum trichloride,2664834,RxNorm
746567,motixafortide,2664896,RxNorm
746593,2-glyceryl capryl ether,2665085,RxNorm
746596,C32-36 isoalkyl stearate,2665126,RxNorm
746597,polyglyceryl-2 tetraisostearate,2665127,RxNorm
746600,momelotinib,2665204,RxNorm
746637,"4-methylaminorex, cis-(+/-)-",2665286,RxNorm
746638,Costus spicatus root extract,2665287,RxNorm
746639,melanotransferrin,2665288,RxNorm
746640,Padang cassia bark extract,2665289,RxNorm
746641,profluralin,2665290,RxNorm
746642,Zanthoxylum fagara whole extract,2665291,RxNorm
746647,5-bromo-4-chloro-3-indolyl phosphate,2665337,RxNorm
746648,linerixibat,2665338,RxNorm
746649,lumbrokinase,2665339,RxNorm
746650,Oxytropis falcata whole extract,2665340,RxNorm
746651,Phyllolobium chinense seed extract,2665341,RxNorm
746652,Rheum acuminatum root extract,2665342,RxNorm
746653,Sargentodoxa cuneata whole extract,2665343,RxNorm
746654,Backhousia myrtifolia whole extract,2665344,RxNorm
746655,clothianidin,2665345,RxNorm
746656,Coptis teeta root extract,2665346,RxNorm
746657,diethylene glycol abietate,2665347,RxNorm
746658,Citrus aurantium seed extract,2665348,RxNorm
746659,diisocetyl adipate,2665415,RxNorm
746660,Pinus thunbergii leaf extract,2665416,RxNorm
746684,agatolimod,2665622,RxNorm
746685,Ampelopsis delavayana root extract,2665623,RxNorm
746686,Corydalis yanhusuo whole extract,2665624,RxNorm
746687,Dioscorea japonica whole extract,2665625,RxNorm
746688,phthalimidoperoxycaproic acid,2665626,RxNorm
746689,ethylhexyl olivate,2665656,RxNorm
746690,oiticica oil,2665658,RxNorm
746691,velagliflozin,2665880,RxNorm
746757,Piper capense whole extract,2667251,RxNorm
746758,tripalmitolein,2667254,RxNorm
746760,amosulalol,2667256,RxNorm
746761,archangelenone,2667257,RxNorm
746762,Asarum virginicum whole extract,2667258,RxNorm
746763,Crambe hispanica subsp. abyssinica whole extract,2667327,RxNorm
746764,"myristoyl hexapeptide-12, (VAL-GLY-VAL-ALA-PRO-GLY)-",2667329,RxNorm
746789,cipaglucosidase alfa,2667433,RxNorm
746806,Mirabilis jalapa whole extract,2667640,RxNorm
746807,palmitoyl myristyl serinate,2667641,RxNorm
746819,Aconitum chasmanthum whole extract,2667737,RxNorm
746820,Bifidobacterium animalis lactis B420,2667739,RxNorm
746821,calcium oxoglurate,2667740,RxNorm
746822,fisetin,2667741,RxNorm
746823,Passiflora caerulea fruit extract,2667742,RxNorm
746824,penicilloyl polylysine,2667743,RxNorm
746825,Pentadiplandra brazzeana root extract,2667744,RxNorm
746826,quaternium-73,2667745,RxNorm
746827,tocopheryl glucoside,2667746,RxNorm
746844,nuciferine,2667817,RxNorm
746855,collagen type V,2667828,RxNorm
746871,sodium gualenate,2667891,RxNorm
746877,Quillaja saponaria whole extract,2667938,RxNorm
746895,bimekizumab,2668041,RxNorm
746899,etrasimod,2668045,RxNorm
746913,policapram,2668059,RxNorm
746914,propylene glycol 1-caprylate,2668060,RxNorm
746963,plasacryl T20,2668190,RxNorm
746977,mirikizumab,2668384,RxNorm
746994,tert-butyl acetate,2668412,RxNorm
746995,polyvinyl alcohol (108000 MW),2668414,RxNorm
746996,silane,2668415,RxNorm
746997,Elymus violaceus whole extract,2668416,RxNorm
746999,nargenicin,2668421,RxNorm
747000,Nyctanthes arbor-tristis whole extract,2668422,RxNorm
747028,Ammopiptanthus mongolicus stem extract,2668551,RxNorm
747029,palmitoyl tetrapeptide-94,2668590,RxNorm
747030,palmitoyl tetrapeptide-95,2668591,RxNorm
747044,methyl vinyl ether and maleic anhydride copolymer (1100000 WAMW),2669013,RxNorm
747045,Anredera cordifolia leaf extract,2669315,RxNorm
747046,Flemingia prostrata whole extract,2669316,RxNorm
747047,glycine propionyl-L-carnitine,2669317,RxNorm
747048,Hoodia gordonii sap extract,2669318,RxNorm
747049,Reynoutria multiflora root oil,2669403,RxNorm
747050,PEG-9 propylheptyl ether,2669404,RxNorm
747051,dihydroxyethyl lauramine oxide,2669405,RxNorm
747052,toripalimab,2669406,RxNorm
747078,Rubus fruticosus root extract,2669455,RxNorm
747079,proquazone,2669456,RxNorm
747095,anhydrovitamin A,2669473,RxNorm
747134,Reynoutria multiflora stem extract,2669694,RxNorm
747135,Vitis vinifera pollen extract,2669695,RxNorm
747136,N-ethylhexedrone,2669696,RxNorm
747137,caprylic/capric/myristic/stearic triglyceride,2669697,RxNorm
747165,basic red 46,2669797,RxNorm
747166,basic yellow 87,2669798,RxNorm
747167,vamorolone,2669799,RxNorm
747179,Gossypium hirsutum leaf extract,2669812,RxNorm
747180,zuranolone,2669905,RxNorm
747200,capivasertib,2669967,RxNorm
747216,Magnolia champaca flower oil,2670038,RxNorm
747217,Cordia dichotoma whole extract,2670080,RxNorm
747218,Geranium robertianum leaf extract,2670081,RxNorm
747219,Calocedrus decurrens pollen extract,2670160,RxNorm
747237,fruquintinib,2670179,RxNorm
747260,"ADAMTS13, recombinant",2670285,RxNorm
747282,forsythiaside,2670319,RxNorm
747283,Brassica rapa subsp. oleifera whole extract,2670320,RxNorm
747284,talinexomer,2670341,RxNorm
747306,taurolidine,2670453,RxNorm
747307,tetrahydrocurcumin .beta.-o-glucuronide,2670454,RxNorm
747345,octylphenoxyethanol,2670600,RxNorm
747348,efbemalenograstim alfa,2670630,RxNorm
747349,nirogacestat,2670631,RxNorm
747362,repotrectinib,2670644,RxNorm
747398,iptacopan,2671061,RxNorm
747431,potassium hydroxycitrate,2671200,RxNorm
747432,Silybum marianum whole extract,2671201,RxNorm
747437,"poly(DL-lactic-co-glycolic acid), (75:25; 9500 MW)",2671242,RxNorm
747438,tetramethylchromanol glucose,2671243,RxNorm
747444,"3,7-dimethyloct-6-en-3-ol",2671293,RxNorm
747455,Lavandula angustifolia subsp. angustifolia leaf extract,2671358,RxNorm
747456,1-ethoxyundecane,2671359,RxNorm
747481,tert-butylbenzoic acid (mixed isomers),2671582,RxNorm
747498,collagen alpha-1(II) chain (human),2671625,RxNorm
747499,exagamglogene autotemcel,2671667,RxNorm
747526,Myrica esculenta fruit extract,2671785,RxNorm
745831,durlobactam / sulbactam,2573160,RxNorm
745832,albuterol / budesonide,2632021,RxNorm
745848,efgartigimod alfa / hyaluronidase,2639948,RxNorm
745937,capsaicin / menthol / methyl salicylate / methylnicotinate,2640871,RxNorm
745961,magnesium sulfate / polyethylene glycol 3350 / potassium chloride / sodium chloride / sodium sulfate,2641138,RxNorm
746168,afoxolaner / moxidectin / pyrantel,2642679,RxNorm
746437,abiraterone / niraparib,2645240,RxNorm
746966,adapalene / benzoyl peroxide / clindamycin,2668193,RxNorm
747003,chlorhexidine / salicylic acid,2668426,RxNorm
747097,diclofenac / lidocaine / menthol,2669475,RxNorm
747106,ketoconazole / salicylic acid,2669487,RxNorm
747309,heparin / taurolidine,2670456,RxNorm
747320,choline / dextromethorphan / guaifenesin,2670534,RxNorm
747325,choline / guaifenesin,2670542,RxNorm
747334,meningococcal group B vaccine / Neisseria meningitidis serogroup A capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup C capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria mening...,2670554,RxNorm
747412,cholecalciferol / levomefolate,2671083,RxNorm
747446,hydrocortisone / tolnaftate,2671295,RxNorm
747457,chlophedianol / dexchlorpheniramine,2671447,RxNorm
40224159,alcaftadine,1000082,RxNorm
40225716,resveratrol,1000492,RxNorm
40224234,microcrystalline cellulose,1000577,RxNorm
40224678,trichlorfon,1000581,RxNorm
40224705,autologous cultured chondrocytes,1000589,RxNorm
1036059,antipyrine,1001,RxNorm
19000381,squalene,10014,RxNorm
19136097,Bifidobacterium infantis,100213,RxNorm
19000382,Lactobacillus delbrueckii subsp. bulgaricus,100272,RxNorm
19000811,Lacticaseibacillus rhamnosus,100278,RxNorm
1036094,stannous fluoride,10030,RxNorm
1636145,stanozolol,10032,RxNorm
1036157,starch,10046,RxNorm
636164,Vibrio cholerae serotype Inaba,100533,RxNorm
636167,Vibrio cholerae serotype Ogawa,100534,RxNorm
40225722,ulipristal,1005921,RxNorm
40225038,"influenza virus vaccine, live attenuated, A-Perth-16-2009 (H3N2) strain",1005911,RxNorm
40224189,Apiospora montagnei allergenic extract,1006258,RxNorm
40224210,Aspergillus niger var. niger allergenic extract,1006297,RxNorm
40224216,Aspergillus repens allergenic extract,1006310,RxNorm
40224734,cayenne pepper allergenic extract,1006340,RxNorm
40224861,mango blossom pollen extract,1006371,RxNorm
40224137,aminopentamide,1006397,RxNorm
40224726,doconexent,1006469,RxNorm
40224992,Indian wormwood sage pollen extract,1006495,RxNorm
40225727,tall oat grass pollen extract,1006506,RxNorm
40224712,barley malt allergenic extract,1006510,RxNorm
40224770,eprinomectin,1006619,RxNorm
40224195,amprolium,1006654,RxNorm
36027013,benzalkonium / tolnaftate,1000705,RxNorm
36027014,benzocaine / salicylamide,1000706,RxNorm
36027015,betamethasone / clioquinol,1000708,RxNorm
36027016,betamethasone / salicylic acid,1000711,RxNorm
36027017,caffeine / magnesium salicylate,1001434,RxNorm
36027018,dutasteride / tamsulosin,1001472,RxNorm
36027019,formoterol / mometasone,1002293,RxNorm
36027020,bromhexine / cephalexin,1006881,RxNorm
36027021,triclosan / vitamin E,1006882,RxNorm
36027022,pirenzepine / ranitidine,1006883,RxNorm
36027023,carboxymethylcellulose / danthron / poloxamer,1006884,RxNorm
36027024,bromhexine / erythromycin,1006885,RxNorm
36027025,phenylephrine / zinc oxide,1006886,RxNorm
36027026,acetaminophen / doxylamine / phenylephrine,1006887,RxNorm
36027027,Chlorpheniramine / Scopolamine,1006888,RxNorm
36027028,dimethicone / menthol / pramoxine,1006889,RxNorm
36027029,chlorpheniramine / phenylpropanolamine / phenyltoloxamine / pseudoephedrine,1006890,RxNorm
36027030,chlorpheniramine / hydrocortisone / pyrilamine,1006891,RxNorm
36027031,belladonna alkaloids / kaolin / phenobarbital,1006892,RxNorm
36027032,Acetaminophen / carbinoxamine / Phenylpropanolamine,1006893,RxNorm
36027033,hydrochlorothiazide / sotalol,1006894,RxNorm
36027034,fluocortolone caproate / fluocortolone pivalate,1006895,RxNorm
36027035,borage oil / docosahexaenoate / eicosapentaenoate,1006896,RxNorm
36027036,Benzalkonium / chloroxylenol / Hydrocortisone / pramoxine,1006897,RxNorm
36027037,Cerebral Phospholipids / Docosahexaenoate,1006898,RxNorm
36027038,gamma-linolenate / vitamin E,1006899,RxNorm
36027039,glutamate / magnesium citrate,1006900,RxNorm
36027040,cascara sagrada / dehydrocholate,1006901,RxNorm
36027041,betaine / glutamate / pepsin A,1006902,RxNorm
36027042,pancreatin / vitamin B6,1006903,RxNorm
36027043,heparinoids / hyaluronidase,1006904,RxNorm
36027044,carbetapentane / guaiacolsulfonate / phenylephrine,1006905,RxNorm
36027045,"sodium bicarbonate / sodium chloride / sodium phosphate, dibasic",1006906,RxNorm
36027046,ethanol / glucose,1006907,RxNorm
36027047,testosterone 17-phenylpropionate / testosterone decanoate / testosterone isocaproate / testosterone propionate,1006908,RxNorm
36027048,Shark cartilage extract / Squalene,1006909,RxNorm
36027049,calcium phosphate / Vitamin D,1006910,RxNorm
36027050,benzoate / salicylic acid,1006911,RxNorm
36027051,benzocaine / phenylpropanolamine,1006912,RxNorm
36027052,biotin / dicalcium phosphate,1006913,RxNorm
36027053,calcium carbonate / cholecalciferol / ferrous fumarate,1006914,RxNorm
36027054,"poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett)",1006915,RxNorm
36027055,benzocaine / isopropyl alcohol,1006916,RxNorm
36027056,"estrogens, conjugated (USP) / medroxyprogesterone",1006917,RxNorm
36027057,Intrinsic factor / Vitamin B 12,1006918,RxNorm
36027058,Capsicum oleoresin / turpentine,1006919,RxNorm
36027059,miconazole / zinc oxide,1006920,RxNorm
36027060,clioquinol / triamcinolone,1006921,RxNorm
36027061,lidocaine / phenol,1006922,RxNorm
36027062,Novobiocin / Tetracycline,1006923,RxNorm
36027063,chlorquinaldol / diflucortolone,1006924,RxNorm
36027064,monofluorophosphate / sodium fluoride,1006925,RxNorm
36027065,bisacodyl / casanthranol,1006926,RxNorm
36027066,diflucortolone / salicylic acid,1006927,RxNorm
36027067,Atropine / Chlorpheniramine / Hyoscyamine / Phenylephrine,1006928,RxNorm
36027068,Amylases / CELLULASE / Endopeptidases / Hyoscyamine / Lipase / phenyltoloxamine,1006929,RxNorm
36027069,levocarnitine / ubidecarenone,1006930,RxNorm
36027070,boron / calcium carbonate,1006931,RxNorm
36027071,menthol / salicylic acid,1006932,RxNorm
36027072,benzydamine / cetylpyridinium,1006933,RxNorm
36027073,HAWTHORN BERRY / HAWTHORN BERRY EXTRACT,1006934,RxNorm
36027074,Calcium Fluoride / Sodium Chloride / sodium sulfate,1006935,RxNorm
36027075,Clonixin / PARGEVERINE,1006936,RxNorm
36027076,Griffonia Preparation / KAVA ROOT / Melatonin,1006937,RxNorm
36027077,"ALLERGENIC EXTRACT, DUST / ALLERGENIC EXTRACT, EPIDERMALS",1006938,RxNorm
778807,Haemophilus capsular oligosaccharide / Neisseria meningitidis,1006939,RxNorm
36027078,SIBERIAN GINSENG ROOT / ST. JOHN'S WORT EXTRACT,1006940,RxNorm
36027079,glycolate / lactate,1006941,RxNorm
36027080,glutamine / tyrosine,1006942,RxNorm
36027081,chromic sulfate / zinc sulfate,1006943,RxNorm
36027082,chloramphenicol / naphazoline / neomycin,1006944,RxNorm
36027083,calcium phosphate / procyanidolic oligomer,1006945,RxNorm
36027084,Aloe Extract / Cascara sagrada,1006946,RxNorm
36027085,Ascorbic Acid / Echinacea Preparation / Golden seal root,1006947,RxNorm
36027086,ascorbic acid / niacinamide / vitamin A,1006948,RxNorm
36027087,activated charcoal / bile salts / pancreatin,1006949,RxNorm
36027088,Sodium Nitrite / Veratrum Viride Preparation,1006950,RxNorm
36027089,camphor / eucalyptol / menthol,1006951,RxNorm
36027090,meprobamate / pentaerythritol,1006952,RxNorm
36027091,Eucalyptus extract / Peppermint oil,1006953,RxNorm
36027092,carbon dioxide / helium / nitrogen / oxygen,1006954,RxNorm
36027093,rutin / vincamine,1006955,RxNorm
36027094,hydroxyzine / pentaerythritol,1006956,RxNorm
36027095,sweetleaf preparation / zinc acetate,1006957,RxNorm
36027096,Capsicum extract / Garlic preparation,1006958,RxNorm
36027097,dehydrosanol / triamterene,1006959,RxNorm
36027098,mefruside / reserpine,1006960,RxNorm
36027099,allantoin / ichthammol,1006961,RxNorm
36027100,Hyaluronidase / Lidocaine,1006962,RxNorm
36027101,neostigmine / pilocarpine,1006963,RxNorm
36027102,magnesium gluconate / potassium tartrate,1006964,RxNorm
36027103,beta carotene / vitamin E,1006965,RxNorm
36027104,lidocaine / methylbenzethonium,1006966,RxNorm
36027105,magnesium oxide / magnesium sulfate,1006967,RxNorm
36027106,cysteine / methionine,1006968,RxNorm
36027107,calcium gluconate / calcium levulinate,1006969,RxNorm
36027108,acetaminophen / dimenhydrinate,1006970,RxNorm
36027109,coumarin / rutin,1006971,RxNorm
36027110,bismuth subgallate / butoxycaine / zinc oxide,1006972,RxNorm
36027111,atropine / epinephrine / tyramine,1006973,RxNorm
36027112,lidocaine / lindane,1006974,RxNorm
36027113,sulfamerazine / trimethoprim,1006975,RxNorm
36027114,cellulose / methylcellulose,1006976,RxNorm
36027115,meprobamate / theophylline,1006977,RxNorm
36027116,methocarbamol / methylnicotinate,1006978,RxNorm
36027117,Camphor / glycol salicylate / Menthol,1006979,RxNorm
36027118,dihydroergotamine / propyphenazone,1006980,RxNorm
36027007,framycetin / naphazoline,1006981,RxNorm
36027008,Orotic Acid / Vitamin E,1006982,RxNorm
36027009,allantoin / thymol,1006983,RxNorm
36027119,bromhexine / cefaclor,1006984,RxNorm
36027120,dextran / phenylbutazone,1006985,RxNorm
36027121,metoclopramide / pancreatin / pepsin A,1006986,RxNorm
36027122,linoleate / omega-3 acid ethyl esters (USP) / vitamin E,1006987,RxNorm
36027123,brilliant green / gentian violet,1006988,RxNorm
36027124,hematoporphyrin / procaine,1006989,RxNorm
36027125,benzalkonium / pantothenic acid,1006990,RxNorm
36027126,hydrocortisone / natamycin / neomycin,1006991,RxNorm
36027127,merbromin / penicillin G,1006992,RxNorm
36027128,niacinamide / quinine / thiamine,1006993,RxNorm
36027129,piretanide / ramipril,1006994,RxNorm
36027130,aluminum hydroxide / aspirin / caffeine,1006995,RxNorm
36027131,"estrogens, conjugated (USP) / medrogestone",1006996,RxNorm
36027132,benzocaine / salicylic acid,1006997,RxNorm
36027133,Acetaminophen / Astemizole / Phenylephrine,1006998,RxNorm
36027134,dodecyl sulfate / zinc pyrithione,1006999,RxNorm
36027135,colistin / furazolidone,1007000,RxNorm
36027136,mefruside / nifedipine,1007001,RxNorm
36027137,pentosan polysulfate / troxerutin / xanthinol,1007002,RxNorm
36027138,acebutolol / mefruside,1007003,RxNorm
36027139,chlorotheophylline / diphenhydramine,1007004,RxNorm
36027140,aspirin / quinine,1007005,RxNorm
36027141,activated charcoal / salicylic acid / sulfur,1007006,RxNorm
36027142,loratadine / povidone,1007007,RxNorm
36027143,alginic acid / carboxymethylcellulose,1007008,RxNorm
36027144,iodoquinol / papaverine / phthalylsulfathiazole,1007009,RxNorm
36027145,methyclothiazide / triamterene,1007010,RxNorm
36027146,dequalinium / dibunate,1007011,RxNorm
36027147,pantothenate / riboflavin / vitamin B6,1007012,RxNorm
36027148,chlorhexidine / muramidase / tetracaine,1007013,RxNorm
36027149,magnesium citrate / magnesium gluconate,1007014,RxNorm
36027150,estropipate / medroxyprogesterone,1007015,RxNorm
36027151,Acepromazine / aceprometazine / CLORAZEPIC ACID,1007016,RxNorm
36027152,niacinamide / riboflavin,1007017,RxNorm
36027153,CLORAZEPIC ACID / Domperidone,1007018,RxNorm
36027154,cinnarizine / xanthinol,1007019,RxNorm
36027155,Bioflavonoids / Horse Chestnut Preparation,1007020,RxNorm
36027156,dihydralazine / oxprenolol,1007021,RxNorm
36027157,Bioflavonoids / Pentoxifylline,1007022,RxNorm
36027158,coal tar / lactate / salicylic acid,1007023,RxNorm
36027159,"Ascorbic Acid / BIOFLAVONOIDS,CITRUS",1007024,RxNorm
36027160,aluminum acetotartrate / nonoxynol-9,1007025,RxNorm
36027161,Dextromethorphan / Guaifenesin / potassium citrate,1007026,RxNorm
36027162,Rhubarb preparation / Sodium Bicarbonate,1007027,RxNorm
36027163,alanine / arginine / aspartate / glutamate / glycine / histidine / isoleucine / leucine / lysine / methionine / phenylalanine / proline / serine / taurine / threonine / tryptophan / tyrosine / valine,1007028,RxNorm
36027164,"dibasic potassium phosphate / sodium phosphate, dibasic / sodium phosphate, monobasic",1007029,RxNorm
36027165,acetaminophen / tolperisone,1007030,RxNorm
36027166,calcium lactate / magnesium sulfate,1007031,RxNorm
36027167,Bentonite / Comfrey preparation / Goldenseal preparation,1007032,RxNorm
36027168,Hops extract / Valerian extract,1007033,RxNorm
36027169,Echinacea Purpurea Aerial Parts Extract / Golden seal root,1007034,RxNorm
36027170,dequalinium / polidocanol / prednisolone,1007035,RxNorm
36027171,carbamide peroxide / edetic acid,1007036,RxNorm
36027172,pramoxine / Undecylenate,1007037,RxNorm
36027173,African Pygeum Extract / Stinging Nettle Extract,1007038,RxNorm
36027174,betamethasone / betamethasone acetate,1007039,RxNorm
36027175,Ascorbic Acid / Bioflavonoids / Hesperidin,1007040,RxNorm
36027176,Ascorbic Acid / Bioflavonoids / Hesperidin / Rutin,1007041,RxNorm
36027177,Garlic preparation / Lecithin,1007042,RxNorm
36027178,GREEN TEA LEAF EXTRACT / theaflavin,1007043,RxNorm
36027179,poloxamer 407 / simethicone,1007044,RxNorm
36027180,dichlorodifluoromethane / ethyl chloride,1007045,RxNorm
36027181,calcium chloride / glucose / lactate / magnesium chloride / sodium chloride,1007046,RxNorm
36027182,"Influenza Virus Vaccine, Inactivated A-Brisbane-59-2007 (H1N1) strain / Influenza Virus Vaccine, Inactivated A-Uruguay-716-2007 (H3N2) (A-Brisbane-10-2007-like) strain / Influenza Virus Vaccine, Inactivated B-Florida-4-2006 strain",1007047,RxNorm
36027183,povidone / tetrahydrozoline,1007048,RxNorm
36027184,iodophors / isopropyl alcohol,1007049,RxNorm
36027185,dextromethorphan / guaiacolsulfonate / phenylephrine,1007050,RxNorm
36027186,Carboxymethylcellulose / Docusate / Yellow phenolphthalein,1007051,RxNorm
36027187,Devil's claw preparation / Hawthorn Flower Extract,1007052,RxNorm
36027188,ephedrine / pholcodine,1007053,RxNorm
36027189,allantoin / camphor / menthol,1007054,RxNorm
36027190,niacin / niacinamide,1007055,RxNorm
36027191,cetrimide / dimethicone,1007056,RxNorm
36027192,lysine / proline,1007057,RxNorm
36027193,buclizine / vitamin B6,1007058,RxNorm
36027194,acetaminophen / caffeine / pamabrom / vitamin B6,1007059,RxNorm
36027195,buclizine / hydroxyzine / niacin,1007060,RxNorm
778808,dimethicone / methylnicotinate,1007061,RxNorm
36027196,Ginkgo biloba extract / Glutamine,1007062,RxNorm
36027197,Calcium Aspartate / Magnesium salt / Potassium Aspartate,1007063,RxNorm
36027198,glycerin / hypromellose / polyethylene glycol 400,1007064,RxNorm
36027199,carbetapentane citrate / carbetapentane tannate / phenylephrine hydrochloride / phenylephrine tannate,1007065,RxNorm
36027200,Bioflavonoids / Quercetin / Vitis extract,1007066,RxNorm
36027201,Cranberry preparation / Olive Leaf Extract,1007067,RxNorm
36027202,calcium carbonate / cholecalciferol / magnesium oxide,1007068,RxNorm
36027203,dibunate / guaifenesin,1007069,RxNorm
36027204,Ascorbic Acid / Bioflavonoids / Calcium ascorbate,1007070,RxNorm
36027205,"calcium chloride / glucose / glutathione / magnesium chloride / potassium chloride / sodium bicarbonate / sodium chloride / sodium phosphate, dibasic",1007071,RxNorm
36027206,acexamic acid / Gentamicin Sulfate (USP),1007072,RxNorm
36027207,docosahexaenoate / eicosapentaenoate / vitamin E,1007073,RxNorm
36027208,factor VIII (Human) / VON WILLEBRAND FACTOR COMPLEX (HUMAN),1007074,RxNorm
36027209,Bean Pod Extract / Green tea preparation,1007075,RxNorm
36027210,chlorhexidine / sodium nitrite,1007076,RxNorm
36027211,Glycerin / sodium choride,1007077,RxNorm
778809,compound benzoin tincture (USP) / Podophyllum preparation,1007078,RxNorm
36027212,"belladonna extract, USP / chlorpheniramine / phenylephrine / pyrilamine",1007079,RxNorm
36027213,Ascorbic Acid / Calcium Carbonate / Copper Sulfate / Ferrous fumarate / Folate / Magnesium Oxide / Niacinamide / Potassium Iodide / pyridoxine / Riboflavin / Thiamine / Vitamin A / Vitamin B 12 / Vitamin D / Vitamin E / Zinc Sulfate,1007080,RxNorm
36027214,"belladonna extract, USP / IGNATIA / Plantain preparation",1007081,RxNorm
36027215,dimethicone / glycerin,1007082,RxNorm
36027216,diltiazem / hydrochlorothiazide,1007083,RxNorm
36027217,chlorpheniramine / hydrocodone / phenylephrine / pseudoephedrine / pyrilamine,1007084,RxNorm
36027218,acetaminophen / clemastine / phenylpropanolamine,1007085,RxNorm
36027219,Ascorbic Acid / Folate / Niacin / pyridoxine / Riboflavin / Sodium Fluoride / Thiamine / Vitamin A / Vitamin B 12 / Vitamin D / Vitamin E,1007086,RxNorm
36027220,ascorbic acid / beta carotene / cuprous oxide / lutein / sodium selenate / vitamin E / zinc oxide,1007087,RxNorm
778810,betamethasone dipropionate / betamethasone sodium phosphate,1007088,RxNorm
36027221,"Docusate / Senna, USP",1007089,RxNorm
36027222,polyethylene glycol 400 / polyvinyl alcohol,1007090,RxNorm
778811,pecan pollen extract / white hickory pollen extract,1007091,RxNorm
36027223,"psyllium / sennosides, USP",1007092,RxNorm
36027224,Phenobarbital / secbutabarbital / Secobarbital,1007093,RxNorm
36027225,acetic acid / oxyquinoline / ricinoleate,1007094,RxNorm
36027226,acetic acid / glycerin / oxyquinoline / ricinoleate,1007095,RxNorm
36027227,cetylpyridinium / sodium fluoride,1007096,RxNorm
36027228,dehydrocholate / pancreatin / pepsin A,1007097,RxNorm
36027229,ascorbic acid / ferrous fumarate / folic acid / liver stomach concentrate / vitamin B12,1007098,RxNorm
36027230,dehydrocholate / dimethicone / pancreatin,1007099,RxNorm
