concept_id,concept_name,concept_code,vocabulary_id
36685509,IPOS-5 (Integrated Palliative care Outcome Scale 5) Patient Version (3 day recall period) overall score,1098461000000105,SNOMED
36685510,IPOS-5 (Integrated Palliative care Outcome Scale 5) Staff Version (1 week recall period) overall score,1098471000000103,SNOMED
36685511,IPOS-5 (Integrated Palliative care Outcome Scale 5) Staff Version (3 day recall period) overall score,1098481000000101,SNOMED
36685512,IPOS (Integrated Palliative care Outcome Scale) Patient Version (1 week recall period) overall score,1098491000000104,SNOMED
36685513,IPOS (Integrated Palliative care Outcome Scale) Patient Version (3 day recall period) overall score,1098501000000105,SNOMED
36685514,IPOS (Integrated Palliative care Outcome Scale) Staff Version (3 day recall period) overall score,1098511000000107,SNOMED
36685532,Penn Parkinson's Daily Activities Questionnaire-15 total score,1098991000000107,SNOMED
36685538,Test for Auditory Comprehension of Language-Revised score,1099061000000106,SNOMED
36685539,SCAN-C Test for Auditory Processing Disorders in Children-Revised composite score,1099091000000100,SNOMED
36685553,Gold Standards Framework ADA (After Death Analysis) Audit outcome score,1099231000000105,SNOMED
36685579,CRIES-13 (Revised Child Impact of Event Scale 13) score,1099491000000107,SNOMED
36685580,RMDQ (Roland-Morris Disability Questionnaire) score,1099511000000104,SNOMED
36685728,TAPS (Test of Auditory Perceptual Skills) score,1101301000000102,SNOMED
36685789,RCS-E (Rehabilitation Complexity Scale Extended) version 13 score,1102791000000101,SNOMED
36685790,RCS-E (Rehabilitation Complexity Scale Extended) version 12 score,1102801000000102,SNOMED
36685791,RCS (Rehabilitation Complexity Scale) version 2 score,1102811000000100,SNOMED
36685792,RCS (Rehabilitation Complexity Scale) score,1102821000000106,SNOMED
36685793,RCS-ET (Rehabilitation Complexity Scale Extended Trauma) score,1102831000000108,SNOMED
37208388,Alert Confusion Voice Pain Unresponsive scale score,1104441000000107,SNOMED
37208407,Gold Score for awareness of hypoglycaemia,1104871000000103,SNOMED
37208413,PHQ-4 (Patient Health Questionnaire-4) score,1104961000000104,SNOMED
37208421,DAST (Drug Abuse Screening Test) score,1105111000000100,SNOMED
37208519,Griffiths III: Griffiths Scales of Child Development 3rd Edition - General Development score,1106141000000109,SNOMED
37208773,CASQ (Cancer Appetite and Symptom Questionnaire) total score,1108841000000102,SNOMED
37208776,CNAQ (Council on Nutrition Appetite Questionnaire) total score,1108871000000108,SNOMED
37208881,SNAQ (Simplified Nutritional Appetite Questionnaire) score,1109991000000109,SNOMED
37208884,GSRS (Gastrointestinal Symptom Rating Scale) total score,1110021000000101,SNOMED
37208887,RMNST (Royal Marsden Nutrition Screening Tool) total score,1110051000000106,SNOMED
37208914,FAACT (Functional Assessment of Anorexia/Cachexia Therapy) total score,1110331000000102,SNOMED
37208915,A/CS-12 (Functional Assessment of Anorexia/Cachexia subscale 12 item) score,1110341000000106,SNOMED
37310418,"Pulpal involvement, ulceration, fistula and abscess index score",1127111000000104,SNOMED
37310441,UCLA (University of California Los Angeles) Loneliness Scale (Version 3) score,1129661000000100,SNOMED
37310436,Three Item Loneliness Scale score,1129721000000102,SNOMED
606323,Verbal Rating Scale pain intensity score,1144798005,SNOMED
607187,Subjective Global Nutritional Assessment for children score,1149299000,SNOMED
604194,Gleason score by highest grade nodule method,1156224005,SNOMED
604195,Gleason score by largest nodule method,1156225006,SNOMED
604196,Gleason score by composite method,1156226007,SNOMED
3662151,PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Young Child Report (ages 5-7) Total Score,1167611000000100,SNOMED
3657395,PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Parent Report for Young Children (ages 5-7) Total Score,1167651000000101,SNOMED
3657403,PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Parent Report for Children (ages 8-12) Total Score,1167751000000105,SNOMED
3657407,PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Child Report (ages 8-12) Total Score,1167791000000102,SNOMED
3662157,PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Teen Report (ages 13-18) Total Score,1167921000000102,SNOMED
3657420,PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Parent Report for Teens (ages 13-18) Total Score,1167971000000103,SNOMED
3662221,4AT (4 A's Test) score,1239211000000103,SNOMED
3657499,1-minute sit-to-stand test score,1321921000000109,SNOMED
3657502,40-step test score,1321961000000101,SNOMED
3657584,Binge Eating Scale score,1323721000000105,SNOMED
3657600,EDQLS (Eating Disorders Quality of Life Scale) total score,1323931000000105,SNOMED
608485,Head circumference of fetus,1325451000000105,SNOMED
608486,Biparietal diameter of fetus,1325461000000108,SNOMED
608651,RCADS-P (Revised Children's Anxiety and Depression Scale Parent Version) Major Depression T-score,1364401000000101,SNOMED
608652,RCADS-P (Revised Children's Anxiety and Depression Scale Parent Version) Generalized Anxiety T-score,1364411000000104,SNOMED
608653,RCADS-P (Revised Children's Anxiety and Depression Scale Parent Version) Obsessive-Compulsive T-score,1364421000000105,SNOMED
608654,RCADS-P (Revised Children's Anxiety and Depression Scale Parent Version) Panic Disorder T-score,1364431000000107,SNOMED
608655,RCADS-P (Revised Children's Anxiety and Depression Scale Parent Version) Separation Anxiety T-score,1364441000000103,SNOMED
608656,RCADS-P (Revised Children's Anxiety and Depression Scale Parent Version) Social Phobia T-score,1364451000000100,SNOMED
608657,RCADS (Revised Children's Anxiety and Depression Scale) Major Depression T-score,1364461000000102,SNOMED
608658,RCADS (Revised Children's Anxiety and Depression Scale) Generalized Anxiety T-score,1364471000000109,SNOMED
608660,RCADS (Revised Children's Anxiety and Depression Scale) Panic Disorder T-score,1364491000000108,SNOMED
603266,RCADS (Revised Children's Anxiety and Depression Scale) Separation Anxiety T-score,1364501000000102,SNOMED
603267,RCADS (Revised Children's Anxiety and Depression Scale) Social Phobia T-score,1364511000000100,SNOMED
37310836,Perinatal POEM (Patient rated Outcome and Experience Measure) score,144301000000109,SNOMED
37310726,London Measure of Unplanned Pregnancy score,145041000000108,SNOMED
40318426,Patient number: [NHS] or [CHI],152328002,SNOMED
37310700,"CRAFFT (Car, Relax, Alone, Forget, Family/Friends, Trouble) interview version 2.1 score",163851000000108,SNOMED
4013814,Pressure ulcer index value,165257007,SNOMED
4055819,Urine smell,167246003,SNOMED
44788826,Observation of Waterlow pressure sore risk score,201221000000101,SNOMED
3574685,Delivered oxygen flow rate,239491000000108,SNOMED
4093836,Glasgow coma score,248241002,SNOMED
4089617,Speech discrimination score,251361006,SNOMED
4089743,Cervical mucus spinnbarkeit score,251649007,SNOMED
4090065,Cervical mucus cellularity score,251650007,SNOMED
4090068,Postcoital cervical mucus spermatozoa motility,251657005,SNOMED
4152026,Fetal gestation at delivery,268477000,SNOMED
4081840,Total therapeutic intervention scoring system score,278302007,SNOMED
4084275,Simplified Acute Physiology Score,281384006,SNOMED
4084277,Glasgow Coma Score eye opening subscore,281395000,SNOMED
4083352,Glasgow Coma Scale motor response subscore,281396004,SNOMED
4084912,Glasgow Coma Scale verbal response subscore,281397008,SNOMED
4103162,Range of ankle flexion,299421004,SNOMED
4103163,Active range of ankle flexion,299422006,SNOMED
4102418,Passive range of ankle flexion,299428005,SNOMED
4100429,Range of ankle extension,299433009,SNOMED
4100430,Active range of ankle extension,299434003,SNOMED
4102419,Passive range of ankle extension,299439008,SNOMED
40512890,Digital temperature,307046000,SNOMED
3563943,Plasma glucose level,341141000000102,SNOMED
3564405,Glucose control level,341271000000101,SNOMED
4239753,Cognitive function feature,363883008,SNOMED
40541505,Sound of breathing,364064006,SNOMED
40533858,Length of gestation,364326003,SNOMED
4266619,Ventilation detail,364677001,SNOMED
4242846,Turbidity,38030007,SNOMED
3565792,Number of hours oxygen therapy required per day,382131000000107,SNOMED
4296656,HAD scale: anxiety score,401319005,SNOMED
40590906,Frequency of uterine contraction,41743007,SNOMED
4224856,Pressure injury stage,420592002,SNOMED
4221914,Highest pressure injury stage,420905001,SNOMED
4227372,Pressure Ulcer Scale for Healing score,421030009,SNOMED
4226119,Pressure injury exudate amount,422029001,SNOMED
4326494,Oxford hip score,428207004,SNOMED
4178309,Total international prostate symptom score,428556002,SNOMED
4178334,Oxford knee score,428736000,SNOMED
4323370,Functional capacity,429160000,SNOMED
40479612,Bath Ankylosing Spondylitis Disease Activity Index score,441562009,SNOMED
40480919,Disease activity score using 28 joint count,441870009,SNOMED
40480057,Bath Ankylosing Spondylitis Functional Index score,441680005,SNOMED
40481321,Bath Ankylosing Spondylitis Metrology Index score,441930001,SNOMED
40482654,European pressure ulcer advisory panel classification,442239006,SNOMED
40484543,Highest recorded European pressure ulcer advisory panel classification,442695005,SNOMED
40480116,Activities specific balance confidence score,443125007,SNOMED
40480569,Brief pain inventory score,443223005,SNOMED
40480971,Alcohol use disorders identification test score,443280005,SNOMED
40481461,Emergency admission risk likelihood index score,443404001,SNOMED
40481486,Canadian occupational performance measure score,443427009,SNOMED
40481895,Tinetti falls efficacy score,443481007,SNOMED
40481921,Severity of alcohol dependence questionnaire score,443504004,SNOMED
40482740,Tinetti balance score,443639008,SNOMED
40482756,Modified Barthel index of activities of daily living score,443653008,SNOMED
40482760,Tinetti balance and gait evaluation total score,443657009,SNOMED
40482816,Dynamic gait index score,443707009,SNOMED
40482817,Fitzpatrick classification skin type score,443708004,SNOMED
40483702,Adelaide pediatric coma score,443881004,SNOMED
40484633,Disease activity score in rheumatoid arthritis using C-reactive protein,444060007,SNOMED
40485511,Falls risk assessment score for the elderly,444246003,SNOMED
40478918,Community dependency index score,444296002,SNOMED
40478919,Malnutrition universal screening tool score,444297006,SNOMED
40478949,Modified Glasgow coma score,444323003,SNOMED
40479405,Community falls risk assessment score for the elderly,444427001,SNOMED
40479817,Hospital falls risk assessment score for the elderly,444514002,SNOMED
40480298,Timed up and go mobility test score,444680009,SNOMED
40481082,Alcohol withdrawal scale score,444810000,SNOMED
40481152,Brighton pediatric early warning score,444873005,SNOMED
40481565,Geriatric depression scale 4 item score,444949001,SNOMED
40481602,Geriatric depression scale short form score,444982003,SNOMED
40481979,Harris hip score,445021002,SNOMED
40481994,Short falls efficacy scale - international score,445035000,SNOMED
40482026,Geriatric depression scale original long form score,445064009,SNOMED
40483385,Adult early warning scoring system score,445416009,SNOMED
40483769,Generalized Anxiety Disorder 7 item score,445455005,SNOMED
40483824,Addiction Research Foundation Clinical Institute Withdrawal Assessment for Alcohol score,445504001,SNOMED
40483838,Carers of older people in Europe index score,445517003,SNOMED
40483842,Visual infusion phlebitis score,445520006,SNOMED
40484208,"Historical, clinical, risk management 20 assessing risk for violence scheme version 2 score",445549003,SNOMED
40484211,Modified early warning score,445551004,SNOMED
40484212,Social phobia inventory score,445552006,SNOMED
40493195,Functional assessment measure score,445885005,SNOMED
40493198,Volitional questionnaire version 4.1 score,445888007,SNOMED
40493199,Social functioning scale score,445889004,SNOMED
40493200,Arthritis hand function test score,445890008,SNOMED
40493242,Sensory integration inventory revised for individuals with developmental disabilities score,445927000,SNOMED
40493245,International index of erectile function score,445930007,SNOMED
40493271,Manchester foot pain and disability index score,445953008,SNOMED
40493273,Sollerman hand function test score,445955001,SNOMED
40493276,Erection hardness score,445958004,SNOMED
40485994,Behavioral assessment of the dysexecutive syndrome score,446037001,SNOMED
40485995,Brief pain coping inventory score,446038006,SNOMED
40485997,Functional test for the hemiparetic upper extremity score,446040001,SNOMED
40486000,Repeatable battery for the assessment of neuropsychological status score,446042009,SNOMED
40486001,Rheumatoid arthritis work instability scale score,446043004,SNOMED
40486002,Victorian Institute of Sport Assessment-Achilles questionnaire score,446044005,SNOMED
40486012,Beck depression inventory score,446053003,SNOMED
40486013,Falls behavioral scale for older people score,446054009,SNOMED
40486014,Jebsen-Taylor hand function test score,446055005,SNOMED
40486015,Dallas pain questionnaire score,446056006,SNOMED
40486016,School function assessment score,446057002,SNOMED
40486017,Sequential occupational dexterity assessment score,446058007,SNOMED
40486018,Work ability index score,446059004,SNOMED
40486420,Modified Harris hip score,446084001,SNOMED
40486421,12-item general health questionnaire score,446085000,SNOMED
40486508,Kohlman evaluation of living skills score,446163008,SNOMED
40486509,Functional capacity evaluation score,446164002,SNOMED
40486510,Hip disability and osteoarthritis outcome score,446165001,SNOMED
40486511,Modular arrangement of predetermined time standards score,446166000,SNOMED
40486513,Occupational case analysis interview and rating scale score,446168004,SNOMED
40486929,Assessment of motor and process skills score,446218002,SNOMED
40487384,Cognitive assessment of Minnesota score,446327004,SNOMED
40487386,Obligatory exercise questionnaire score,446329001,SNOMED
40487389,Neck disability index score,446331005,SNOMED
40487417,Stereognostic test score,446357008,SNOMED
40487424,Adult comorbidity evaluation-27 score,446363004,SNOMED
40487427,Ages and stages questionnaire second edition score,446366007,SNOMED
40487869,Clifton assessment procedures for the elderly score,446452001,SNOMED
40487870,Chessington occupational therapy neurological assessment battery score,446453006,SNOMED
40487871,Career interest test score,446454000,SNOMED
40488389,Oswestry disability index score,446604004,SNOMED
40487897,Arthritis impact measurement scale score,446478005,SNOMED
40488289,European league against rheumatism response criteria score,446514004,SNOMED
40488290,Health assessment questionnaire score,446515003,SNOMED
40488291,Loewenstein Occupational Therapy Cognitive Assessment score,446516002,SNOMED
40488292,Penn State worry questionnaire score,446517006,SNOMED
40488293,Rivermead behavioral memory test score,446518001,SNOMED
40488294,Stirling eating disorders scales total score,446519009,SNOMED
40488295,Draw a person test score,446520003,SNOMED
40488355,Árnadóttir occupational therapy activities of daily living neurobehavioral evaluation score,446574009,SNOMED
40488387,Nine hole peg test score,446602000,SNOMED
40488388,Sensory profile score,446603005,SNOMED
40488391,Melbourne assessment of unilateral upper limb function score,446606002,SNOMED
40488392,Model of human occupation screening tool version 2.0 score,446607006,SNOMED
40488784,Adolescent/adult sensory profile score,446618006,SNOMED
40488790,Childhood health assessment questionnaire score,446623006,SNOMED
40488792,Frontal assessment battery score,446625004,SNOMED
40488794,Semmes-Weinstein monofilament test score,446627007,SNOMED
40488832,Visual analog scale score,446661009,SNOMED
40488833,Worker role interview version 10.0 score,446662002,SNOMED
40488834,Pain self efficacy questionnaire score,446663007,SNOMED
40488835,Modified checklist for autism in toddlers score,446664001,SNOMED
40488836,Model of creative ability score,446665000,SNOMED
40488837,Methods time measurement score,446666004,SNOMED
40488879,Communication skills questionnaire score,446703004,SNOMED
40489348,Eating disorder examination global score,446763002,SNOMED
40489352,Joint protection behavior assessment score,446767001,SNOMED
40489353,Joint protection knowledge assessment score,446768006,SNOMED
40489354,Occupational performance history interview score,446769003,SNOMED
40489382,Eating attitudes test score,446794002,SNOMED
40489801,Occupational circumstances assessment interview and rating scale version 4.0 score for forensic mental health,446812005,SNOMED
40489816,Eating disorder examination questionnaire global score,446826001,SNOMED
40489817,Modified health assessment questionnaire score,446827005,SNOMED
40489818,Role checklist score,446828000,SNOMED
40489819,Occupational therapy functional assessment compilation tool score,446829008,SNOMED
40489822,"Bulimic investigatory test, Edinburgh score",446831004,SNOMED
40489831,Abbreviated mental test score,446840000,SNOMED
40489872,Assessment of communication and interaction skill version 4.0 score,446877008,SNOMED
40489874,Eating disorder inventory score,446879006,SNOMED
40489875,Fatigue impact scale score,446880009,SNOMED
40489877,Home falls and accidents screening tool score,446881008,SNOMED
40489878,Occupational therapy task observation scale score,446882001,SNOMED
40489879,Occupational self assessment version 2.2 score,446883006,SNOMED
40489880,Quality of upper extremity skills test score,446884000,SNOMED
40490311,Mental test score,446910001,SNOMED
40490314,Interest checklist score,446912009,SNOMED
40490354,Psychotic symptom rating scales total score,446949003,SNOMED
40490369,Evaluation tool of children's handwriting score,446962004,SNOMED
40490370,Comprehensive occupational therapy evaluation scale score,446963009,SNOMED
40490371,Large Allen cognitive level screening score,446964003,SNOMED
40490373,Rivermead perceptual assessment battery score,446966001,SNOMED
40490816,Jamar hydraulic hand dynamometer score,447007003,SNOMED
40491365,Barriers to employment and coping efficacy scale score,447161003,SNOMED
40491366,Bristol activities of daily living scale score,447162005,SNOMED
40491367,Grip ability test score,447163000,SNOMED
40491368,Scleroderma assessment questionnaire score,447164006,SNOMED
40491850,Functional analysis of care environments score,447245007,SNOMED
40491871,Valpar component work sample 17 pre-vocational readiness battery score,447264001,SNOMED
40491369,Sensory Integration and Praxis Test score,447165007,SNOMED
40491874,Anorexia nervosa stages of change questionnaire score,447267008,SNOMED
40491875,Allen cognitive level screening score,447268003,SNOMED
40491880,Binary individualized outcome measure score,447272004,SNOMED
40491881,Westcotes individualized outcome measure score,447273009,SNOMED
40491884,Child occupational self assessment version 2.1 score,447276001,SNOMED
40491885,Checklist for autism in toddlers score,447277005,SNOMED
40491888,Work environment impact scale version 2.0 score,447280006,SNOMED
40491927,Michigan hand outcomes questionnaire score,447314005,SNOMED
40491928,Moberg pickup test score,447315006,SNOMED
40491929,Mini-mental state examination score,447316007,SNOMED
42873067,Strengths and difficulties questionnaire score,450317009,SNOMED
42873070,Edinburgh postnatal depression scale score,450320001,SNOMED
42873074,Obsessive compulsive inventory score,450324005,SNOMED
42873076,Panic disorder severity scale score,450326007,SNOMED
42873106,Benign prostatic hyperplasia impact index score,450359005,SNOMED
42872736,Impact of event scale revised score,450728006,SNOMED
42872743,Housing dependency scale score,450735003,SNOMED
42872746,Thirty second chair stand test score,450738001,SNOMED
42872751,National Institutes of Health stroke scale score,450743008,SNOMED
42872754,Action for dysphasic adults comprehension battery score,450746000,SNOMED
42872766,Voice handicap index score,450758000,SNOMED
42872984,Sensory modality assessment and rehabilitation technique score,450979009,SNOMED
36684953,Dementia severity rating scale score,459441000124108,SNOMED
36684973,Montreal cognitive assessment score,459651000124107,SNOMED
601787,United States household food security survey module score,470901000124106,SNOMED
601797,Kansas City cardiomyopathy questionnaire score,471011000124100,SNOMED
40488239,Skin temperature,47175009,SNOMED
43021567,Psychotic symptom rating scales auditory hallucination subscale score,473293009,SNOMED
43021637,Psychotic symptom rating scales delusions subscale score,473295002,SNOMED
43021686,Eating disorder examination questionnaire eating concern subscale score,473345001,SNOMED
43022042,Eating disorder examination questionnaire shape concern subscale score,473346000,SNOMED
43021687,Eating disorder examination questionnaire weight concern subscale score,473347009,SNOMED
43021688,Eating disorder examination questionnaire restraint subscale score,473348004,SNOMED
37310578,PGSI (Problem Gambling Severity Index) score,492451000000101,SNOMED
44802295,Barthel United Kingdom index of activities of daily living score,493441000000107,SNOMED
3581537,Barthel modified index of activities of daily living score,493461000000108,SNOMED
44802297,Berg balance score,493471000000101,SNOMED
3529851,Tinetti balance and gait evaluation score,506001000000102,SNOMED
3581678,Tinetti balance and gait evaluation - balance score,506011000000100,SNOMED
3581679,Tinetti balance and gait evaluation - gait score,506021000000106,SNOMED
3529852,Norton scale for predicting pressure sore risk score,506101000000101,SNOMED
3529853,"Glasgow coma score, original version",506111000000104,SNOMED
3570437,"Glasgow coma score, modified version",506121000000105,SNOMED
3529854,Simpson and Reilly paediatric modified Glasgow coma score,506131000000107,SNOMED
44813229,Health of the nation outcome scale for older adults score,506141000000103,SNOMED
44802871,HoNOS (Health of the Nation Outcome Scale) for working age adults score,506161000000102,SNOMED
44802937,Health of the nation outcome scale learning disabilities score,506251000000106,SNOMED
44802938,Health of the nation outcome scale for acquired brain injury score,506271000000102,SNOMED
44802940,Walsall community pressure sore risk score,506361000000100,SNOMED
3581694,Disease activity score 28 joint in rheumatoid arthritis,507081000000109,SNOMED
3529890,Brief pain inventory assessment score,507421000000102,SNOMED
3567978,Visual analogue pain scale score,507431000000100,SNOMED
3529904,Verbal response score of Glasgow coma scale,507741000000104,SNOMED
3529905,Motor response score of Glasgow coma scale,507751000000101,SNOMED
3529906,Eye opening response score of Glasgow coma scale,507761000000103,SNOMED
44803033,Vestibular disorders activities of daily living scale score,507811000000105,SNOMED
3529953,Activities-specific balance confidence scale assessment score,508381000000105,SNOMED
44802089,Guy's neurological disability scale score,511801000000100,SNOMED
3530134,Generalised anxiety disorder 7 item score,514151000000109,SNOMED
3530137,Addiction Research Foundation clinical institute withdrawal assessment for alcohol score,514221000000108,SNOMED
44802561,howRu rating score,515461000000100,SNOMED
3530323,Brighton paediatric early warning score,521091000000109,SNOMED
3530370,Marks and Mathews fear questionnaire global phobia rating,522041000000106,SNOMED
37207468,EGVS - Edinburgh Visual Gait Score,61461000000102,SNOMED
40608342,Osmotic fragility,62901001,SNOMED
37207578,ACE (Adverse Childhood Experience) questionnaire score,62941000000100,SNOMED
45763674,Kapandji clinical opposition and reposition test of thumb score,700128002,SNOMED
45771103,DoloTest score,700466005,SNOMED
45767574,Leeds revised acne grading system score,705029005,SNOMED
45767580,Lymphedema quality of life tool (leg) score,705035005,SNOMED
45767581,Lymphedema quality of life tool (arm) score,705036006,SNOMED
45772776,Hypomania checklist 32 item revised score,705037002,SNOMED
45772944,Stroke impact scale version 3.0 score,707514001,SNOMED
46270901,Deauville five point scale score,708896007,SNOMED
44804259,Addenbrooke's cognitive examination revised - score,711061000000109,SNOMED
44804260,Addenbrooke's cognitive examination revised - visuospatial subscore,711071000000102,SNOMED
44804261,Addenbrooke's cognitive examination revised - language subscore,711081000000100,SNOMED
44804262,Addenbrooke's cognitive examination revised - memory subscore,711091000000103,SNOMED
44804264,Addenbrooke's cognitive examination revised - fluency subscore,711101000000106,SNOMED
44804265,Addenbrooke's cognitive examination revised - attention and orientation subscore,711111000000108,SNOMED
37019012,Measure Yourself Medical Outcome Profile score,713052001,SNOMED
