concept_id,concept_name,concept_code,vocabulary_id
21253867,Dimeticone + Cetrimide,10039711000001105,dm+d
21235293,Dimeticone + Benzalkonium,10039811000001102,dm+d
21179277,Dimethyl sulfone + Ascorbic acid,10040211000001106,dm+d
21272523,Diphenhydramine + Dextromethorphan,10040311000001103,dm+d
21309833,Diphenhydramine + Pholcodine,10040411000001105,dm+d
21179278,Edrophonium,10040511000001109,dm+d
21309834,Enalapril + Hydrochlorothiazide,10040611000001108,dm+d
21216591,Ephedrine + Chlorphenamine,10040711000001104,dm+d
21179099,Eicosapentaenoic acid + Docosahexaenoic acid,10040911000001102,dm+d
21309835,Erlotinib,10041011000001105,dm+d
21179279,Ethanolamine oleate,10041111000001106,dm+d
21198085,Ethylmorphine,10041211000001100,dm+d
21235295,Eucalyptus oil,10041311000001108,dm+d
21235296,Fenoterol + Ipratropium,10041411000001101,dm+d
21179101,Wheat grain,10041511000001102,dm+d
21253672,Wild cherry,10041611000001103,dm+d
21291137,Oleic acid + Turpentine oil,10041711000001107,dm+d
21290952,Valerian + Lemon balm,10041811000001104,dm+d
21253673,Nicotinamide + Pyridoxine + Riboflavin + Thiamine,10041911000001109,dm+d
21216787,Fludroxycortide,10042011000001102,dm+d
21216788,Fluticasone + Salmeterol,10042111000001101,dm+d
21179280,Formoterol,10042211000001107,dm+d
21253868,Fosphenytoin,10042311000001104,dm+d
21309836,Framycetin,10042411000001106,dm+d
21309837,Ubidecarenone + Alpha tocopherol,10042511000001105,dm+d
21198086,Galactose + Palmitic acid,10042611000001109,dm+d
21216789,Undecenoic acid + Dibrompropamidine,10042711000001100,dm+d
21272524,Undecenoic acid + Dichlorophen,10042811000001108,dm+d
21216790,Galactose,10042911000001103,dm+d
21235297,Garlic,10043011000001106,dm+d
21216791,Tilactase,10043111000001107,dm+d
21272525,Ginkgo biloba,10043211000001101,dm+d
21291138,Tinzaparin,10043311000001109,dm+d
21290955,Glucosamine sulfate,10043411000001102,dm+d
21272526,Acacia + Starch + Tragacanth,10043511000001103,dm+d
21179281,Glatiramer,10043611000001104,dm+d
21272527,Triclofos,10043711000001108,dm+d
21216593,Glucosamine hydrochloride,10043811000001100,dm+d
21291139,Trientine,10043911000001105,dm+d
21291140,Trimetaphan,10044011000001108,dm+d
21309657,Glucose + Lidocaine,10044111000001109,dm+d
21235104,Tripotassium dicitratobismuthate,10044211000001103,dm+d
21291141,Trospium,10044311000001106,dm+d
21272528,Guaifenesin + Cetylpyridinium,10044411000001104,dm+d
21253869,Guaifenesin + Pseudoephedrine,10044511000001100,dm+d
21253870,Camphor + Soft soap + Turpentine oil,10044611000001101,dm+d
21216792,Turpentine oil + Acetic acid,10044711000001105,dm+d
21290958,Guaifenesin + Menthol,10044811000001102,dm+d
21253871,Adrenaline + Guanethidine,10044911000001107,dm+d
21216793,Guaiacol + Codeine,10045011000001107,dm+d
21272529,Hexylresorcinol,10045111000001108,dm+d
21179282,Halquinol,10045211000001102,dm+d
21253872,Salicylamide + Benzocaine,10045311000001105,dm+d
21291142,Hexylresorcinol + Benzalkonium,10045411000001103,dm+d
21216794,Hydrochlorothiazide + Quinapril,10045511000001104,dm+d
21309838,Salicylic acid + Desoximetasone,10045611000001100,dm+d
21272318,Calcium chloride dihydrate + Potassium chloride + Sodium chloride,10045711000001109,dm+d
21216597,Calcium chloride + Sodium chloride + Sodium lactate + Potassium chloride,10045811000001101,dm+d
21253679,Emulsifying ointment + Phenoxyethanol,10045911000001106,dm+d
21272530,Squill + Capsicum,10046011000001103,dm+d
21216598,Camphorated opium + Squill oxymel,10046111000001102,dm+d
21272531,Mucin + Xylitol,10046211000001108,dm+d
21291143,Acetic acid + Honey + Squill,10046311000001100,dm+d
21197897,Squill + Ipecacuanha,10046511000001106,dm+d
21272320,Squill,10046611000001105,dm+d
21309660,Salicylic acid + Mucopolysaccharide polysulfate,10046711000001101,dm+d
21291144,Salicylic acid + Podophyllum resin,10046911000001104,dm+d
21198087,Secobarbital,10047011000001100,dm+d
21253873,Sodium amidotrizoate,10047111000001104,dm+d
21198088,Sodium aurothiomalate,10047211000001105,dm+d
21291145,Sodium cromoglicate,10047311000001102,dm+d
21309839,Hydrocortisone + Sodium fusidate,10047411000001109,dm+d
21179283,Sodium glycerophosphate,10047511000001108,dm+d
21272323,Hypochlorite,10047611000001107,dm+d
21272532,Ammonia + Eucalyptus oil,10047711000001103,dm+d
21253874,Palifermin,10047811000001106,dm+d
21253875,Hamamelis + Naphazoline,10048211000001109,dm+d
21309840,Hydrocortisone + Pramocaine,10048311000001101,dm+d
21291146,Hydromorphone,10048411000001108,dm+d
21179284,Hydroxocobalamin,10048511000001107,dm+d
21253876,Sodium nitroprusside,10048611000001106,dm+d
21309841,Sodium pidolate,10048711000001102,dm+d
21253877,Sodium salicylate,10048811000001105,dm+d
21291147,Sodium tetradecyl sulfate,10048911000001100,dm+d
21309664,Sodium valproate,10049011000001109,dm+d
21179109,Somatorelin,10049111000001105,dm+d
21216795,Strontium ranelate,10049211000001104,dm+d
21216796,Sulfamethoxypyridazine,10049311000001107,dm+d
21216797,Sultiame,10049411000001100,dm+d
21235298,Suxamethonium,10049511000001101,dm+d
21309842,Rasagiline,10049611000001102,dm+d
21179285,Reviparin,10049711000001106,dm+d
21309843,Papaveretum + Hyoscine hydrobromide,10049811000001103,dm+d
21309844,Paracetamol + Sodium salicylate,10049911000001108,dm+d
21272533,Paracetamol + Phenylephrine,10050011000001104,dm+d
21309845,Tramadol + Paracetamol,10050111000001103,dm+d
21309846,Paracetamol + Ascorbic acid,10050211000001109,dm+d
21179286,Pethidine + Promethazine,10050311000001101,dm+d
21291148,Colestyramine,10050411000001108,dm+d
21179287,Phenylpropanolamine + Chlorphenamine,10050511000001107,dm+d
21216607,Pholcodine + Promethazine,10050611000001106,dm+d
21198089,Porfimer,10050711000001102,dm+d
21253878,Propantheline,10050911000001100,dm+d
21253879,Propranolol + Bendroflumethiazide,10051111000001109,dm+d
21291149,Propiverine,10051511000001100,dm+d
21235299,Pyridostigmine,10051711000001105,dm+d
21216798,Cortisone,10051811000001102,dm+d
21235300,Pseudoephedrine + Brompheniramine,10052411000001109,dm+d
21216799,Pseudoephedrine + Diphenhydramine,10052511000001108,dm+d
21216800,Pseudoephedrine + Chlorphenamine,10052611000001107,dm+d
21291150,Pseudoephedrine + Triprolidine,10052711000001103,dm+d
21309847,Pseudoephedrine + Acrivastine,10052811000001106,dm+d
21216801,Proxymetacaine + Fluorescein,10052911000001101,dm+d
21291151,Neomycin + Gramicidin,10053011000001109,dm+d
21235301,Fluocinolone + Neomycin,10053111000001105,dm+d
21309848,Neomycin + Prednisolone,10053211000001104,dm+d
21291152,Nicotinamide,10053311000001107,dm+d
21216802,Nortriptyline + Fluphenazine,10053411000001100,dm+d
21253880,Ibuprofen + Codeine,10070011000001102,dm+d
21309849,Glyceryl trinitrate,10070111000001101,dm+d
21235302,Glycerol,10070211000001107,dm+d
21253682,Levothyroxine,10071011000001106,dm+d
21216803,Ibuprofen + Levomenthol,10071111000001107,dm+d
21291153,Glycopyrronium,10071211000001101,dm+d
21291154,Lumiracoxib,10075911000001107,dm+d
21198090,Cod liver oil,10076011000001104,dm+d
21291155,Gadoxetic acid,10076111000001103,dm+d
21216804,Protamine,10076211000001109,dm+d
21198091,Diphenhydramine + Levomenthol,10076311000001101,dm+d
21179288,Ibuprofen + Pseudoephedrine,10076411000001108,dm+d
21253881,Lidocaine + Aminoacridine,10076511000001107,dm+d
21253882,Colistimethate,10076611000001106,dm+d
21290772,Ketoprofen,10099000,dm+d
21253883,Rotigotine,10143611000001108,dm+d
21216805,Aluminium oxide + Magnesium hydroxide + Oxetacaine,10147611000001100,dm+d
21309850,Potassium canrenoate,10150711000001105,dm+d
21309851,Benzathine benzylpenicillin,10153011000001103,dm+d
21197909,Retinol,10164411000001102,dm+d
21309852,Peracetic acid,10166611000001108,dm+d
21291156,Casein,10166811000001107,dm+d
21198092,Ivabradine,10166911000001102,dm+d
21179289,Ipratropium,10167011000001103,dm+d
21291157,Octocog alfa,10167111000001102,dm+d
21216806,Posaconazole,10167211000001108,dm+d
21198093,Bismuth subnitrate,10167311000001100,dm+d
21179290,Certoparin,10167411000001107,dm+d
21253884,Dalteparin,10167511000001106,dm+d
21198094,Danaparoid,10167611000001105,dm+d
21179291,Diphtheria + Tetanus + Pertussis + Poliomyelitis vaccine,10167711000001101,dm+d
21235303,Enoxaparin,10167811000001109,dm+d
21235118,Fresh frozen plasma,10170111000001106,dm+d
21309853,Cryoprecipitate,10170311000001108,dm+d
21179292,Diphtheria + Tetanus + Pertussis + Poliomyelitis + Haemophilus influenzae type B vaccine,10170711000001107,dm+d
21272534,Diphtheria + Tetanus + Pertussis + Haemophilus influenzae type B vaccine,10171011000001101,dm+d
21309854,Medium-chain triglycerides,10196411000001107,dm+d
21291158,Amiloride + Cyclopenthiazide,10196511000001106,dm+d
21179293,Meglumine amidotrizoate + Sodium amidotrizoate,10196611000001105,dm+d
21198095,Fusafungine,10201011000001105,dm+d
21291159,Hamamelis + Cetrimide,10201111000001106,dm+d
21309855,Haemophilus influenzae type b + Meningococcal group C vaccine,10201211000001100,dm+d
21216807,Imidapril,10201311000001108,dm+d
21235304,Inositol nicotinate,10201411000001101,dm+d
21198096,Ispaghula husk + Mebeverine,10201511000001102,dm+d
21253885,Codeine + Kaolin,10201611000001103,dm+d
21235305,Lidocaine + Phenylephrine,10201711000001107,dm+d
21253689,Losartan + Hydrochlorothiazide,10201811000001104,dm+d
21179118,Malic acid,10201911000001109,dm+d
21309675,Mangafodipir,10202011000001102,dm+d
21179294,Mesalazine,10202111000001101,dm+d
21309856,Miconazole + Fluprednidene,10202211000001107,dm+d
21198097,Mivacurium,10202311000001104,dm+d
21235306,Moroctocog alfa,10202411000001106,dm+d
21198098,Neomycin + Chlorhexidine,10202511000001105,dm+d
21272535,Galsulfase,10207411000001109,dm+d
21290969,Lauromacrogol 400 + Heparinoid,10207611000001107,dm+d
21235307,Pamidronic acid,10208111000001103,dm+d
21179295,Nicotinic acid,10208711000001102,dm+d
21235308,Rabies immunoglobulin,10209111000001105,dm+d
21216808,Cytomegalovirus immunoglobulin,10238411000001103,dm+d
21309857,Ferucarbotran,10239311000001104,dm+d
21272536,Carbetocin,10257111000001108,dm+d
21253692,Sodium phosphate dibasic + Monopotassium phosphate,10257611000001100,dm+d
21291160,Nystatin + Chlorhexidine,10257811000001101,dm+d
21235309,Nonoxinol,10257911000001106,dm+d
21309859,Phentolamine + Aviptadil,10258011000001108,dm+d
21291161,Paracetamol + Isometheptene,10258111000001109,dm+d
21198099,Povidone,10258211000001103,dm+d
21290970,Homeopathic sulphur,10258411000001104,dm+d
21272341,Homeopathic calcarea sulphurica,10258511000001100,dm+d
21309679,Homeopathic phytolacca decandra,10258611000001101,dm+d
21309680,Homeopathic calendula officinalis,10258711000001105,dm+d
21197918,Homeopathic arnica montana + Homeopathic urtica urens,10258811000001102,dm+d
21216626,Homeopathic calendula officinalis + Homeopathic hypericum perforatum,10258911000001107,dm+d
21272342,Homeopathic dulcamara + Homeopathic lysimachia nummularia,10259011000001103,dm+d
21235310,Estradiol + Levonorgestrel,10259111000001102,dm+d
21216809,Norethisterone,10259211000001108,dm+d
21198100,Estradiol + Norethisterone,10259311000001100,dm+d
21253886,Estradiol + Drospirenone,10259411000001107,dm+d
21235311,Ethinylestradiol + Drospirenone,10259511000001106,dm+d
21198101,Estradiol + Dydrogesterone,10259611000001105,dm+d
21291162,Estradiol + Norgestrel,10259711000001101,dm+d
21309860,Estradiol + Medroxyprogesterone,10259811000001109,dm+d
21309861,Ethinylestradiol + Norethisterone,10259911000001104,dm+d
21179296,Conjugated oestrogens + Norgestrel,10260011000001102,dm+d
21309862,Mestranol + Norethisterone,10260111000001101,dm+d
21253887,Olmesartan + Hydrochlorothiazide,10275711000001100,dm+d
21272538,Methyl nicotinate,10275911000001103,dm+d
21309863,Glutamine,10276011000001106,dm+d
21291163,Normal immunoglobulin human,10284111000001108,dm+d
21179297,Fibrinogen + Thrombin,10284211000001102,dm+d
21253888,Interferon gamma,10284311000001105,dm+d
21291164,Cerium nitrate + Sulfadiazine silver,10303711000001103,dm+d
21309693,Prednisone,10312003,dm+d
21198102,Glucose + Caffeine,10319811000001106,dm+d
21216810,Lactic acid + Sodium pidolate,10319911000001101,dm+d
21272539,Lidocaine + Cetalkonium,10320011000001104,dm+d
21309864,Lidocaine + Domiphen,10320111000001103,dm+d
21179298,Timolol + Travoprost,10324511000001103,dm+d
21197926,Antithymocyte immunoglobulin (rabbit),10354911000001106,dm+d
21198103,Gadofosveset trisodium,10357311000001101,dm+d
21216811,Borax,10367511000001102,dm+d
21272540,Clioquinol + Flumetasone,10367611000001103,dm+d
21235312,Fluocinolone + Clioquinol,10367711000001107,dm+d
21198104,Daunorubicin (liposomal),10367811000001104,dm+d
21253889,Glutathione,10367911000001109,dm+d
21179299,Lactose,10368011000001106,dm+d
21216812,Chloroform,10379611000001104,dm+d
21235313,Phenoxyethanol,10379711000001108,dm+d
21253890,Tigecycline,10379811000001100,dm+d
21235314,Rotavirus vaccine,10379911000001105,dm+d
21216813,Levomenthol,10380311000001109,dm+d
21272351,Invalid - Hytellose,10381211000001107,dm+d
21198105,Etynodiol,10382411000001101,dm+d
21291166,Pentane + Levomenthol,10383811000001107,dm+d
21178917,Mercaptopurine,1039008,dm+d
21253702,Homeopathic pulsatilla nigricans,10404711000001106,dm+d
21309684,Homeopathic passiflora incarnata,10404811000001103,dm+d
21309685,Homeopathic hypericum officianalis,10404911000001108,dm+d
21179300,Clove oil + Lidocaine,10419011000001107,dm+d
21179301,Clove oil + Chlorobutanol,10419111000001108,dm+d
21198106,Coal tar + Lecithin,10419211000001102,dm+d
21179302,Lavender oil,10419311000001105,dm+d
21291167,Copper sulphate,10419411000001103,dm+d
21291168,Rose water,10419511000001104,dm+d
21291169,High Purity Factor IX,10419611000001100,dm+d
21253891,High Purity Factor VIII,10419711000001109,dm+d
21197927,High Purity Factor VIII + von Willebrand factor,10419811000001101,dm+d
21309865,Glycerol + Sucrose,10419911000001106,dm+d
21179303,Morphine + Peppermint oil,10420011000001108,dm+d
21235315,L-alanyl-l-glutamine,10420111000001109,dm+d
21272541,Inosine acedoben dimepranol,10420211000001103,dm+d
21309866,Amifampridine,10424911000001102,dm+d
21198107,Indigo carmine,10425611000001109,dm+d
21216635,Ferric subsulfate,10426411000001102,dm+d
21291170,Pentosan polysulfate sodium,10480111000001100,dm+d
21216463,Doxycycline,10504007,dm+d
21272542,Sodium calcium edetate,10516111000001109,dm+d
21253892,Coal tar + Allantoin,10564611000001106,dm+d
21198108,Cade oil + Coal tar,10564711000001102,dm+d
21216814,Tar,10564811000001105,dm+d
21309867,Cardamom,10564911000001100,dm+d
21179304,Calcium carbonate + Opium,10565011000001100,dm+d
21235316,Chloroform + Morphine,10565111000001104,dm+d
21309868,Copper,10565211000001105,dm+d
21197929,Coumarin,10565311000001102,dm+d
21309687,Tree pollen,10567911000001106,dm+d
21272354,Grass pollen,10568011000001108,dm+d
21198109,Glucose + Treacle,10568111000001109,dm+d
21272543,Morphine + Cocaine,10568211000001103,dm+d
21309869,Myrrh,10568311000001106,dm+d
21216815,Pyridoxal phosphate,10568411000001104,dm+d
21235317,Macrogol 3350,10568511000001100,dm+d
21253893,Iodine + Potassium iodide,10568611000001101,dm+d
21290981,Norethisterone acetate,10568711000001105,dm+d
21179305,Estradiol + Norethisterone acetate,10568811000001102,dm+d
21291171,Ethinylestradiol + Norethisterone acetate,10568911000001107,dm+d
21216640,Bifidobacterium + Lactobacillus,10569011000001103,dm+d
21272355,Lactobacillus,10569111000001102,dm+d
21253707,St. John's wort,10569211000001108,dm+d
21290983,Dried yeast,10569311000001100,dm+d
21291172,Cranberry,10569411000001107,dm+d
21216816,Phenolphthalein + Rhubarb,10569511000001106,dm+d
21253894,Frangula bark + Taraxacum,10569611000001105,dm+d
21216642,Factor VIII Inhibitor Bypassing Fraction,10569711000001101,dm+d
21197931,Evening primrose oil,10569811000001109,dm+d
21272544,Siberian ginseng,10569911000001104,dm+d
21291173,Passion flower,10570011000001100,dm+d
21272545,Potassium perchlorate,10573411000001101,dm+d
21290984,Sodium acid phosphate + Potassium dihydrogen phosphate,10576211000001107,dm+d
21197932,Sodium hydroxybutyrate,10584811000001107,dm+d
21179306,Raspberry leaf,10599011000001101,dm+d
21198110,Iodoform,10599111000001100,dm+d
21253895,Potassium chloride + Sodium chloride + Sodium lactate,10599211000001106,dm+d
21235318,Bimatoprost + Timolol,10599311000001103,dm+d
21197933,Sodium dichloroisocyanurate,10599411000001105,dm+d
21235133,Dronabinol + Cannabidiol,10599511000001109,dm+d
21216643,Acetyl-L-carnitine,10604811000001100,dm+d
21253896,Rimonabant,10621211000001106,dm+d
21290987,Amphotericin B (lipid formulation),10621311000001103,dm+d
21290989,Citronella oil,10640811000001101,dm+d
21272546,Chlorocresol,10641211000001108,dm+d
21235135,Fig + Senna,10641411000001107,dm+d
21216817,Sesame oil,10641911000001104,dm+d
21272358,Levofolinic acid,10685611000001102,dm+d
21216818,Sorafenib,10702811000001104,dm+d
21179307,Insulin human,10702911000001109,dm+d
21272124,Glucagon,10712001,dm+d
21309870,Glycine + Ethanol,10753211000001101,dm+d
21178954,Haloperidol,10756001,dm+d
21179308,Phenylephrine + Cyclopentolate,10783011000001102,dm+d
21272547,Sunitinib,10819511000001106,dm+d
21272360,Lipoic acid,10820011000001102,dm+d
21309871,Magnesium chloride + Calcium carbonate,10826311000001101,dm+d
21235034,Sibutramine,108373009,dm+d
21216492,Remifentanil,108379008,dm+d
21234978,Risperidone,108386000,dm+d
21309554,Desflurane,108393001,dm+d
21253601,Sevoflurane,108395008,dm+d
21235101,Fosphenytoin,108397000,dm+d
21234966,Topiramate,108400009,dm+d
21178952,Gabapentin,108402001,dm+d
21253493,Tiagabine,108403006,dm+d
21178881,Zolmitriptan,108406003,dm+d
21216496,Naratriptan,108408002,dm+d
21291174,Parathyroid hormone,10840811000001106,dm+d
21216450,Rizatriptan,108411001,dm+d
21235223,Dronabinol,108415005,dm+d
21290857,Ondansetron,108418007,dm+d
21197770,Dolasetron,108421009,dm+d
21216466,Granisetron,108424001,dm+d
21216819,Deferasirox,10842611000001108,dm+d
21235001,Mirtazapine,108430001,dm+d
21216400,Venlafaxine,108432009,dm+d
21216497,Nefazodone,108435006,dm+d
21290864,Pimozide,108438008,dm+d
21309578,Olanzapine,108441004,dm+d
21216490,Quetiapine,108443001,dm+d
21309677,Mivacurium,108446009,dm+d
21216556,Rocuronium,108449002,dm+d
21216555,Cisatracurium,108452005,dm+d
21272161,Tizanidine,108461005,dm+d
21290944,Tolcapone,108464002,dm+d
21272202,Selegiline,108466000,dm+d
21216425,Pergolide,108468004,dm+d
21235008,Pramipexole,108471007,dm+d
21234980,Ropinirole,108473005,dm+d
21216474,Milrinone,108480007,dm+d
21309475,Isosorbide mononitrate,108484003,dm+d
21272184,Donepezil,108497001,dm+d
21309467,Adenosine,108502004,dm+d
21178927,Tramadol,108507005,dm+d
21309552,Nabumetone,108508000,dm+d
21197760,Etodolac,108510003,dm+d
21234930,Ketorolac,108512006,dm+d
21216498,Nisoldipine,108524004,dm+d
21178990,Nicardipine,108526002,dm+d
21234931,Isradipine,108533002,dm+d
21178944,Felodipine,108535009,dm+d
21309469,Amlodipine,108537001,dm+d
21309545,Midodrine,108539003,dm+d
21290781,Carteolol,108544005,dm+d
21216416,Bisoprolol,108547003,dm+d
21309493,Carvedilol,108551001,dm+d
21197973,Guanfacine,108553003,dm+d
21234989,Doxazosin,108556006,dm+d
21309518,Tamsulosin,108559004,dm+d
21216439,Trandolapril,108562001,dm+d
21272210,Ramipril,108564000,dm+d
21235006,Moexipril,108566003,dm+d
21253559,Fosinopril,108569005,dm+d
21178899,Lisinopril,108575001,dm+d
21290849,Quinapril,108578004,dm+d
21272117,Valsartan,108581009,dm+d
21234994,Irbesartan,108585000,dm+d
21178906,Candesartan,108587008,dm+d
21272175,Epoprostenol,108593000,dm+d
21272139,Cerivastatin,108596008,dm+d
21178888,Atorvastatin,108600003,dm+d
21253699,Fenofibrate,108603001,dm+d
21197790,Salmeterol,108605008,dm+d
21309476,Zafirlukast,108614003,dm+d
21253897,Brilliant green + Crystal violet,10861511000001106,dm+d
21216418,Budesonide,108622005,dm+d
21197912,Ipratropium,108624006,dm+d
21253590,Nedocromil,108627004,dm+d
21290898,Dornase alfa,108630006,dm+d
21253558,Fluticasone,108632003,dm+d
21235123,Colfosceril palmitate,108638004,dm+d
21234924,Azelastine,108644000,dm+d
21178946,Fexofenadine,108650005,dm+d
21197709,Loratadine,108652002,dm+d
21197719,Cetirizine,108655000,dm+d
21309602,Ranitidine bismuth citrate,108662009,dm+d
21197799,Nizatidine,108664005,dm+d
21290775,Lansoprazole,108666007,dm+d
21253540,Ursodeoxycholic acid,108669000,dm+d
21216500,Olsalazine,108673002,dm+d
21216473,Infliximab,108675009,dm+d
21234973,Rifabutin,108684009,dm+d
21290784,Cidofovir,108688007,dm+d
21272169,Stavudine,108690008,dm+d
21253547,Ritonavir,108693005,dm+d
21178959,Indinavir,108695003,dm+d
21272126,Lamivudine,108698001,dm+d
21253580,Saquinavir,108700005,dm+d
21197797,Nevirapine,108704001,dm+d
21178989,Nelfinavir,108706004,dm+d
21197758,Eflornithine,108715006,dm+d
21234952,Atovaquone,108718008,dm+d
21272406,Fosfomycin,108720006,dm+d
21197804,Palivizumab,108725001,dm+d
21235079,Varicella vaccine,108729007,dm+d
21216657,Interferon beta-1a,108749003,dm+d
21253741,Interferon beta 1b,108751004,dm+d
21272314,Glatiramer,108754007,dm+d
21290826,Ifosfamide,108757000,dm+d
21234943,Carboplatin,108759002,dm+d
21272135,Capecitabine,108761006,dm+d
21197893,Fludarabine,108763009,dm+d
21234925,Bicalutamide,108766001,dm+d
21309524,Estramustine,108768000,dm+d
21197725,Anastrozole,108774000,dm+d
21197704,Letrozole,108777007,dm+d
21290797,Topotecan,108779005,dm+d
21309541,Irinotecan,108783005,dm+d
21178957,Idarubicin,108786002,dm+d
21309546,Mitoxantrone,108791001,dm+d
21253495,Vinorelbine,108792008,dm+d
21179160,Interferon alfa-2a,108796006,dm+d
21253740,Interferon alfa-2b,108797002,dm+d
21290785,Cladribine,108800000,dm+d
21253488,Aldesleukin,108804009,dm+d
21272183,Docetaxel,108806006,dm+d
21290806,Rituximab,108809004,dm+d
21197773,Gemcitabine,108811008,dm+d
21235109,Porfimer,108816003,dm+d
21234955,Mesna,108821000,dm+d
21290754,Amifostine,108823002,dm+d
21197715,Brimonidine,108827001,dm+d
21197781,Metipranolol,108831007,dm+d
21290817,Dorzolamide,108834004,dm+d
21178902,Brinzolamide,108836002,dm+d
21272127,Latanoprost,108838001,dm+d
21290856,Olopatadine,108845001,dm+d
21290808,Emedastine,108846000,dm+d
21197726,Fluorometholone,108851006,dm+d
21234976,Rimexolone,108852004,dm+d
21253738,Loteprednol,108857005,dm+d
21197707,Lodoxamide,108859008,dm+d
21234935,Levocabastine,108863001,dm+d
21253761,Hyprolose,108872009,dm+d
21309595,Tyloxapol,108888009,dm+d
21253598,Hyetellose,108889001,dm+d
21178875,Adapalene,108903004,dm+d
21234975,Tazarotene,108906007,dm+d
21253570,Azelaic acid,108908008,dm+d
21309465,Acitretin,108914001,dm+d
21178994,Penciclovir,108918003,dm+d
21290804,Sulconazole,108920000,dm+d
21272159,Terbinafine,108925005,dm+d
21178893,Becaplermin,108936003,dm+d
21234992,Imiquimod,108939005,dm+d
21235032,Colecalciferol,108943009,dm+d
21235319,Human papillomavirus vaccine,10894511000001106,dm+d
21179007,Tryptophan,108952000,dm+d
21309506,L-Methionine,108956002,dm+d
21290811,Epoetin alfa,108964008,dm+d
21197763,Filgrastim,108965009,dm+d
21309511,Ticlopidine,108971003,dm+d
21234909,Abciximab,108974006,dm+d
21253609,Anagrelide,108976008,dm+d
21253520,Clopidogrel,108979001,dm+d
21272548,Alglucosidase alfa,10898011000001107,dm+d
21216435,Tirofiban,108981004,dm+d
